,m,spdy,spdy_up,spdy_dn,epk,ret,spd_ret,cb_ret_up,cb_ret_dn,epk_ret,volatility,epk_up,epk_dn,cdf_m,cdf_ret
0,0.7537894075048114,0.17981368824413524,0.18563369250330045,0.17399368398497003,847567161585361.4,-0.2826422503772963,0.13554165352280156,183433083076318.0,171931061968194.03,177682072522256.03,1.6449659346004202,875000248234793.6,820134074935929.0,0.011459347703290601,0.011459347703290601
1,0.7559913255796756,0.17671605397328038,0.18293963082988068,0.17049247711668009,359979777763602.94,-0.2797253769693902,0.13359580389446973,236138362537575.16,220071584208816.2,228104973373195.7,1.642599087964147,372657526974053.4,347302028553152.44,0.011837395408380136,0.011837395408380136
2,0.75819324365454,0.173267389420507,0.17991142049014844,0.16662335835086559,104731374735014.78,-0.27681698697292184,0.13137016400428853,376079092850356.56,348302299462444.25,362190696156400.44,1.6400319454750243,108747355526512.42,100715393943517.14,0.01221136851237159,0.01221136851237159
3,0.7603951617294042,0.16948678319526156,0.17656798575451715,0.16240558063600596,inf,-0.273917031184786,0.12887692991875738,176874150404123.1,162687188015039.0,169780669209581.06,1.6372611593384723,inf,inf,0.012580409237553769,0.012580409237553769
4,0.7625970798042686,0.16539517945907045,0.1729300381201711,0.1578603207979698,170004060848928.78,-0.27102546082870055,0.12612988086919008,82087780305734.52,74934369260079.47,78511074782907.0,1.634283620060973,177748884939323.9,162259236758533.66,0.012943687846013852,0.012943687846013852
5,0.7647989978791329,0.16101523042915344,0.16901992769373397,0.15301053316457291,456604542624942.3,-0.26814222755028505,0.12314428687549421,221625625440387.78,200633473071961.56,211129549256174.7,1.6310964570705957,479304141436826.8,433904943813057.8,0.013300407748414234,0.013300407748414234
6,0.7670009159539972,0.15637114389259255,0.164861489926565,0.1478807978586201,73817295114417.81,-0.26526728341220773,0.11993681059439278,78436560483222.16,70357614447810.22,74397087465516.19,1.6276970391566579,77825287658385.89,69809302570449.73,0.01364981036834123,0.01364981036834123
7,0.7692028340288616,0.15148852776529687,0.16047988973734148,0.14249716579325225,192949458000917.6,-0.26240058088940427,0.11652540487992623,78820269018833.56,69987990150220.15,74404129584526.86,1.6240829746279346,204401667912706.7,181497248089128.5,0.013991179737642412,0.013991179737642412
8,0.7714047521037258,0.14639423308400934,0.1559014644045112,0.1368870017635075,110119227435485.05,-0.2595420728643636,0.11292920708158528,67234993420009.65,59034703092807.88,63134848256408.766,1.6202521116009692,117270663294733.16,102967791576236.94,0.01432384680406762,0.01432384680406762
9,0.7736066701785902,0.14111619763774064,0.15115356743001573,0.13107882784546554,73962331439386.7,-0.25669171262248064,0.10916843176279636,59081774593061.47,51235110704708.68,55158442648885.08,1.6162025379528804,79223153965669.06,68701508913104.35,0.01464719343294063,0.01464719343294063
10,0.7758085882534544,0.13568329151666525,0.14626441464077305,0.12510216839255744,16298268542021.287,-0.25384945384747676,0.10526426284112599,64521354526765.24,55186091427279.94,59853722977022.59,1.6119325812296377,17569272393897.32,15027264690145.254,0.01496065609145858,0.01496065609145858
11,0.7780105063283188,0.1301251661076921,0.14126293404520834,0.11898739817017583,2154929421621.97,-0.2510152506168827,0.10123874636950211,66962128507160.625,56402972944439.32,61682550725799.97,1.6074408084523175,2339375709282.3306,1970483133961.609,0.015263729206907328,0.015263729206907328
12,0.7802124244031832,0.1244721080546003,0.13617862094966124,0.11276559515953935,280587590064.9987,-0.24818905739758765,0.09711468519585469,48380855401605.29,40062793378604.91,44221824390105.1,1.6027260256726668,306976652583.7208,254198527546.2766,0.015555968195261838,0.015555968195261838
13,0.7824143424780474,0.11875489907849612,0.13104139921125676,0.10646839894573548,40523317731.93522,-0.24537082904144988,0.09291553627854843,52101674336480.25,42331521812082.81,47216598074281.53,1.5977872775327395,44715900543.733345,36330734920.1371,0.015836992157996943,0.015836992157996943
14,0.7846162605529118,0.11300468304199196,0.1258814899948728,0.10012787608911111,6419771419.13134,-0.2425605207809685,0.08866531183337477,70705231100132.77,56239917550502.55,63472574325317.66,1.5926238465706402,7151300016.181233,5688242822.081448,0.016106486251385554,0.016106486251385554
15,0.786818178627776,0.10725284099882737,0.120729288755305,0.09377639324234974,1088197872.132152,-0.23975808822501757,0.08438848500735181,53928208799571.62,41888699646811.7,47908454223191.664,1.5872352524337,1224931236.3575287,951464507.9067755,0.016364203733202576,0.016364203733202576
16,0.7890200967026404,0.1015308750857935,0.11561525128030721,0.0874464988912798,181531560.8249391,-0.23696348735463782,0.0801099008784965,59438511177014.36,44956782467551.766,52197646822283.06,1.581621250963492,206713642.5481118,156349479.10176644,0.016609967695601524,0.016609967695601524
17,0.7912220147775046,0.09587030207185965,0.11056978959116373,0.08117081455255556,33809988.16213311,-0.23417667451888902,0.07585469356262477,56285506704116.555,41319970342437.75,48802738523277.15,1.5757818330669913,38993965.768092625,28626010.5561736,0.016843672498285667,0.016843672498285667
18,0.793423932852369,0.09030255690430788,0.10562317801325079,0.07498193579536498,6896106.81335614,-0.23139760643075794,0.07164820984564081,54041942613826.664,38364396409454.67,46203169511640.664,1.5697172235453807,8066091.841866323,5726121.7848459575,0.017065284911383705,0.017065284911383705
19,0.7956258509272334,0.08485890703874377,0.10080547018880251,0.06891234388868503,1524140.8036069733,-0.2286262401631249,0.06751594012145551,48462737420338.19,33129956347035.24,40796346883686.71,1.5634278796621472,1810555.1403271377,1237726.466886809,0.017274844990766036,0.017274844990766036
20,0.7978277690020976,0.0795703776336456,0.09614642708332208,0.06299432818396913,341636.95338462054,-0.22586253314478494,0.06348345686610588,78069665770435.23,51150586620276.65,64610126195355.94,1.556914489669706,412806.5418866832,270467.36488255794,0.017472466697738165,0.017472466697738165
