Date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,value_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster
2020-07-04,1,10000,9077.41,167.93,27,1.10163581902767,0.888914451614212,0.479,0.0014,0,907.741,0.1,11114.93,1114.9300000000003,5.639254451259455,1.1,0.10163581902767005,1
2020-07-04,1,10000,9083.72,145.34,27,1.10087056844553,0.871181123184137,0.4454,0.0014,0,908.372,0.1,11114.93,1114.9300000000003,6.6711848080363305,1.1,0.10087056844553,1
2020-07-04,1,10000,9083.76,145.34,27,1.10086572080284,0.871237317727265,0.4455,0.0014,0,908.376,0.1,11114.93,1114.9300000000003,6.6711848080363305,1.1,0.10086572080284006,1
2020-07-04,1,10000,9070.65,149.67,27,1.10245682503459,0.875082895428005,0.4527,0.0014,0,18141.3,2,11114.93,1114.9300000000003,6.44925502772767,1.1,0.10245682503459008,1
2020-07-04,1,10000,9071.73,149.68,27,1.10232557626825,0.874984062145363,0.4525,0.0014,0,18143.46,2,11114.93,1114.9300000000003,6.448757349011226,1.1,0.10232557626825001,1
2020-07-04,1,10000,9061.63,149.52,27,1.10355421706691,0.876248426319483,0.455,0.0014,0,1812.326,0.2,11114.93,1114.9300000000003,6.456728196896738,1.1,0.10355421706690993,1
2020-07-04,1,10000,9147.78,178.38,27,1.0931614009082,0.884898581552196,0.4699,0.0014,0,914.778,0.1,11114.93,1114.9300000000003,5.250308330530331,1.09,0.09316140090820002,1
2020-07-04,1,10000,9147.78,178.38,27,1.0931614009082,0.884898581552196,0.4699,0.0014,0,4573.89,0.5,11114.93,1114.9300000000003,5.250308330530331,1.09,0.09316140090820002,1
2020-07-04,1,10000,9170.52,197.17,27,1.09045070508543,0.89269162888062,0.4851,0.0014,0,1834.104,0.2,11114.93,1114.9300000000003,4.6546634883603,1.09,0.09045070508542996,1
2020-07-04,1,10000,9169.71,197.15,27,1.09054702929536,0.892831275170622,0.4854,0.0014,0,91697.1,10,11114.93,1114.9300000000003,4.655237129089527,1.09,0.09054702929536007,1
2020-07-04,1,10000,9134.48,168.99,27,1.0947530674981,0.881354626700771,0.4633,0.0014,0,913.448,0.1,11114.93,1114.9300000000003,5.597609325995623,1.09,0.09475306749810009,1
2020-07-04,1,10000,9074.18,145.19,27,1.10202795183697,0.872864110269416,0.4486,0.0014,0,18148.36,2,11114.93,1114.9300000000003,6.679110131551762,1.1,0.10202795183697,1
2020-07-04,1,10500,9067.52,90.68,27,1.15797924901186,0.889950914662984,0.4885,0.0014,0,60752.384,6.7,11114.93,614.9300000000003,5.781318923687696,1.15,0.1579792490118599,1
2020-07-04,1,10500,9070.94,90.71,27,1.15754265820301,0.889320822540305,0.4872,0.0014,0,1814.188,0.2,11114.93,614.9300000000003,5.779076176827255,1.15,0.15754265820300994,1
2020-07-04,1,10500,9072.23,86.19,27,1.15737806470956,0.884956859737582,0.4787,0.0014,0,4536.115,0.5,11114.93,614.9300000000003,6.1345863789302735,1.15,0.15737806470955995,1
2020-07-04,1,10500,9088.63,90.89,27,1.15528963111052,0.886653927008191,0.4817,0.0014,0,908.863,0.1,11114.93,614.9300000000003,5.765650786665203,1.15,0.15528963111052008,1
2020-07-04,1,10500,9073.74,90.74,27,1.15718546046063,0.888326007364268,0.4852,0.0014,0,8166.366,0.9,11114.93,614.9300000000003,5.776834912938068,1.15,0.15718546046062998,1
2020-07-04,1,10500,9073.74,90.74,27,1.15718546046063,0.888326007364268,0.4852,0.0014,0,54442.44,6,11114.93,614.9300000000003,5.776834912938068,1.15,0.15718546046062998,1
2020-07-04,1,10500,9073.74,90.74,27,1.15718546046063,0.888326007364268,0.4852,0.0014,0,45368.7,5,11114.93,614.9300000000003,5.776834912938068,1.15,0.15718546046062998,1
2020-07-04,1,10500,9137.76,100.52,27,1.14907811104691,0.890421194166237,0.4883,0.0014,0,913.776,0.1,11114.93,614.9300000000003,5.117489056904102,1.14,0.14907811104690993,1
2020-07-04,1,10500,9160.72,114.51,27,1.14619811543197,0.898460863177466,0.5044,0.0014,0,9160.72,1,11114.93,614.9300000000003,4.370098681337876,1.14,0.14619811543197003,1
2020-07-04,1,10500,9084.09,86.3,27,1.15586701584859,0.883380822331418,0.4755,0.0014,0,908.409,0.1,11114.93,614.9300000000003,6.125492468134419,1.15,0.15586701584858997,1
2020-07-04,1,10500,9079.53,86.26,27,1.1564475253675,0.88381492347222,0.4764,0.0014,0,907.953,0.1,11114.93,614.9300000000003,6.1287966612566684,1.15,0.15644752536749995,1
2020-07-04,1,10500,9083.6,86.29,27,1.15592936721124,0.883429254573556,0.4756,0.0014,0,4541.8,0.5,11114.93,614.9300000000003,6.126318229227028,1.15,0.15592936721124007,1
2020-07-04,1,10500,9073.52,86.2,27,1.15721351801726,0.884654418694755,0.4781,0.0014,0,9073.52,1,11114.93,614.9300000000003,6.133758700696059,1.15,0.15721351801726002,1
2020-07-04,1,10500,9083.31,86.29,27,1.15596627220694,0.88342672270148,0.4756,0.0014,0,1816.662,0.2,11114.93,614.9300000000003,6.126318229227028,1.15,0.15596627220693993,1
2020-07-04,1,10500,9084.09,86.3,27,1.15586701584859,0.883380822331418,0.4755,0.0014,0,908.409,0.1,11114.93,614.9300000000003,6.125492468134419,1.15,0.15586701584858997,1
2020-07-04,1,10500,9067.52,90.68,27,1.15797924901186,0.889950914662984,0.4885,0.0014,0,60752.384,6.7,11114.93,614.9300000000003,5.781318923687696,1.15,0.1579792490118599,1
2020-07-04,1,10500,9070.94,90.71,27,1.15754265820301,0.889320822540305,0.4872,0.0014,0,1814.188,0.2,11114.93,614.9300000000003,5.779076176827255,1.15,0.15754265820300994,1
2020-07-04,1,10500,9088.63,90.89,27,1.15528963111052,0.886653927008191,0.4817,0.0014,0,908.863,0.1,11114.93,614.9300000000003,5.765650786665203,1.15,0.15528963111052008,1
2020-07-04,1,10500,9073.74,90.74,27,1.15718546046063,0.888326007364268,0.4852,0.0014,0,8166.366,0.9,11114.93,614.9300000000003,5.776834912938068,1.15,0.15718546046062998,1
2020-07-04,1,10500,9073.74,90.74,27,1.15718546046063,0.888326007364268,0.4852,0.0014,0,54442.44,6,11114.93,614.9300000000003,5.776834912938068,1.15,0.15718546046062998,1
2020-07-04,1,10500,9073.74,90.74,27,1.15718546046063,0.888326007364268,0.4852,0.0014,0,45368.7,5,11114.93,614.9300000000003,5.776834912938068,1.15,0.15718546046062998,1
2020-07-04,1,10500,9079.53,86.26,27,1.1564475253675,0.88381492347222,0.4764,0.0014,0,907.953,0.1,11114.93,614.9300000000003,6.1287966612566684,1.15,0.15644752536749995,1
2020-07-04,1,10500,9083.31,86.29,27,1.15596627220694,0.88342672270148,0.4756,0.0014,0,1816.662,0.2,11114.93,614.9300000000003,6.126318229227028,1.15,0.15596627220693993,1
2020-07-04,1,10500,9083.6,86.29,27,1.15592936721124,0.883429254573556,0.4756,0.0014,0,4541.8,0.5,11114.93,614.9300000000003,6.126318229227028,1.15,0.15592936721124007,1
2020-07-04,1,10500,9137.76,100.52,27,1.14907811104691,0.890421194166237,0.4883,0.0014,0,913.776,0.1,11114.93,614.9300000000003,5.117489056904102,1.14,0.14907811104690993,1
2020-07-04,1,10500,9160.72,114.51,27,1.14619811543197,0.898460863177466,0.5044,0.0014,0,9160.72,1,11114.93,614.9300000000003,4.370098681337876,1.14,0.14619811543197003,1
2020-07-04,1,10500,9073.52,86.2,27,1.15721351801726,0.884654418694755,0.4781,0.0014,0,9073.52,1,11114.93,614.9300000000003,6.133758700696059,1.15,0.15721351801726002,1
2020-07-04,1,10500,9072.23,86.19,27,1.15737806470956,0.884956859737582,0.4787,0.0014,0,4536.115,0.5,11114.93,614.9300000000003,6.1345863789302735,1.15,0.15737806470955995,1
2020-07-04,1,11000,9069.24,68.02,27,1.21289104709987,0.910722341015966,0.5391,0.0014,0,36276.96,4,11114.93,114.93000000000029,0.689650102910913,1.21,0.21289104709986995,1
2020-07-04,1,11000,9072.29,58.97,27,1.21248328702015,0.903508577496093,0.523,0.0014,0,3628.916,0.4,11114.93,114.93000000000029,0.948957096828901,1.21,0.21248328702015007,1
2020-07-04,1,11000,9061.75,58.9,27,1.21389356360526,0.90472574912650106,0.5258,0.0014,0,3624.7,0.4,11114.93,114.93000000000029,0.9512733446519575,1.21,0.2138935636052599,1
2020-07-04,1,11000,9073.62,58.98,27,1.21230556271918,0.902914767710194,0.5217,0.0014,0,907.362,0.1,11114.93,114.93000000000029,0.9486266531027516,1.21,0.2123055627191801,1
2020-07-04,1,11000,9073.97,58.98,27,1.21225880182544,0.902870706290574,0.5216,0.0014,0,9073.97,1,11114.93,114.93000000000029,0.9486266531027516,1.21,0.2122588018254401,1
2020-07-04,1,11000,9074.09,63.52,27,1.21224277034942,0.907482922343356,0.5317,0.0014,0,18148.18,2,11114.93,114.93000000000029,0.8093513853904326,1.21,0.21224277034942007,1
2020-07-04,1,11000,9073.62,58.98,27,1.21230556271918,0.902914767710194,0.5217,0.0014,0,4536.81,0.5,11114.93,114.93000000000029,0.9486266531027516,1.21,0.2123055627191801,1
2020-07-04,1,11000,9073.82,58.98,27,1.21227884176675,0.903472901773354,0.5229,0.0014,0,4536.91,0.5,11114.93,114.93000000000029,0.9486266531027516,1.21,0.21227884176675005,1
2020-07-04,1,11000,9075.74,58.99,27,1.21202238054418,0.903532494544909,0.523,0.0014,0,4537.87,0.5,11114.93,114.93000000000029,0.9482963214104134,1.21,0.2120223805441801,1
2020-07-04,1,11000,9076.47,68.07,27,1.21192490031918,0.912412152864093,0.5429,0.0014,0,136147.05,15,11114.93,114.93000000000029,0.6884089907448259,1.21,0.2119249003191801,1
2020-07-04,1,11000,9076.47,68.07,27,1.21192490031918,0.912412152864093,0.5429,0.0014,0,45382.35,5,11114.93,114.93000000000029,0.6884089907448259,1.21,0.2119249003191801,1
2020-07-04,1,11000,9073.62,58.98,27,1.21230556271918,0.902914767710194,0.5217,0.0014,0,12703.068,1.4,11114.93,114.93000000000029,0.9486266531027516,1.21,0.2123055627191801,1
2020-07-04,1,11000,9083.75,63.59,27,1.21095362598046,0.905696997490749,0.5276,0.0014,0,181675,20,11114.93,114.93000000000029,0.8073596477433604,1.21,0.21095362598046008,1
2020-07-04,1,11000,9082.91,63.58,27,1.21106561663608,0.905736781332577,0.5277,0.0014,0,9082.91,1,11114.93,114.93000000000029,0.80764391318025,1.21,0.21106561663608003,1
2020-07-04,1,11000,9079.67,63.56,27,1.21149777469886,0.905896610744909,0.5281,0.0014,0,18159.34,2,11114.93,114.93000000000029,0.808212712397739,1.21,0.21149777469886,1
2020-07-04,1,11000,9083.3,59.04,27,1.2110136183986,0.902889344439675,0.5215,0.0014,0,4541.65,0.5,11114.93,114.93000000000029,0.9466463414634196,1.21,0.2110136183986,1
2020-07-04,1,11000,9075.86,58.99,27,1.2120063553206,0.903625827926985,0.5232,0.0014,0,4537.93,0.5,11114.93,114.93000000000029,0.9482963214104134,1.21,0.21200635532059997,1
2020-07-04,1,11000,9075.87,63.53,27,1.21200501990443,0.906910864890832,0.5304,0.0014,0,112540.788,12.4,11114.93,114.93000000000029,0.8090665827168313,1.21,0.2120050199044301,1
2020-07-04,1,11000,9082.91,63.58,27,1.21106561663608,0.905736781332577,0.5277,0.0014,0,9082.91,1,11114.93,114.93000000000029,0.80764391318025,1.21,0.21106561663608003,1
2020-07-04,1,11000,9083.75,63.59,27,1.21095362598046,0.905696997490749,0.5276,0.0014,0,181675,20,11114.93,114.93000000000029,0.8073596477433604,1.21,0.21095362598046008,1
2020-07-04,1,11000,9076.47,68.07,27,1.21192490031918,0.912412152864093,0.5429,0.0014,0,45382.35,5,11114.93,114.93000000000029,0.6884089907448259,1.21,0.2119249003191801,1
2020-07-04,1,11000,9076.47,68.07,27,1.21192490031918,0.912412152864093,0.5429,0.0014,0,136147.05,15,11114.93,114.93000000000029,0.6884089907448259,1.21,0.2119249003191801,1
2020-07-04,1,11000,9075.74,58.99,27,1.21202238054418,0.903532494544909,0.523,0.0014,0,4537.87,0.5,11114.93,114.93000000000029,0.9482963214104134,1.21,0.2120223805441801,1
2020-07-04,1,11000,9073.82,58.98,27,1.21227884176675,0.903472901773354,0.5229,0.0014,0,4536.91,0.5,11114.93,114.93000000000029,0.9486266531027516,1.21,0.21227884176675005,1
2020-07-04,1,11000,9069.24,68.02,27,1.21289104709987,0.910722341015966,0.5391,0.0014,0,36276.96,4,11114.93,114.93000000000029,0.689650102910913,1.21,0.21289104709986995,1
2020-07-04,1,11000,9075.86,58.99,27,1.2120063553206,0.903625827926985,0.5232,0.0014,0,4537.93,0.5,11114.93,114.93000000000029,0.9482963214104134,1.21,0.21200635532059997,1
2020-07-04,1,11000,9083.3,59.04,27,1.2110136183986,0.902889344439675,0.5215,0.0014,0,4541.65,0.5,11114.93,114.93000000000029,0.9466463414634196,1.21,0.2110136183986,1
2020-07-04,1,11000,9079.67,63.56,27,1.21149777469886,0.905896610744909,0.5281,0.0014,0,18159.34,2,11114.93,114.93000000000029,0.808212712397739,1.21,0.21149777469886,1
2020-07-04,1,11000,9061.75,58.9,27,1.21389356360526,0.90472574912650106,0.5258,0.0014,0,3624.7,0.4,11114.93,114.93000000000029,0.9512733446519575,1.21,0.2138935636052599,1
2020-07-04,1,11000,9072.29,58.97,27,1.21248328702015,0.903508577496093,0.523,0.0014,0,3628.916,0.4,11114.93,114.93000000000029,0.948957096828901,1.21,0.21248328702015007,1
2020-07-04,1,11000,9073.97,58.98,27,1.21225880182544,0.902870706290574,0.5216,0.0014,0,9073.97,1,11114.93,114.93000000000029,0.9486266531027516,1.21,0.2122588018254401,1
2020-07-04,1,11000,9073.62,58.98,27,1.21230556271918,0.902914767710194,0.5217,0.0014,0,12703.068,1.4,11114.93,114.93000000000029,0.9486266531027516,1.21,0.2123055627191801,1
2020-07-04,1,11000,9073.62,58.98,27,1.21230556271918,0.902914767710194,0.5217,0.0014,0,907.362,0.1,11114.93,114.93000000000029,0.9486266531027516,1.21,0.2123055627191801,1
2020-07-04,1,11000,9073.62,58.98,27,1.21230556271918,0.902914767710194,0.5217,0.0014,0,4536.81,0.5,11114.93,114.93000000000029,0.9486266531027516,1.21,0.2123055627191801,1
2020-07-04,1,11000,9074.09,63.52,27,1.21224277034942,0.907482922343356,0.5317,0.0014,0,18148.18,2,11114.93,114.93000000000029,0.8093513853904326,1.21,0.21224277034942007,1
2020-07-04,1,11000,9075.87,63.53,27,1.21200501990443,0.906910864890832,0.5304,0.0014,0,112540.788,12.4,11114.93,114.93000000000029,0.8090665827168313,1.21,0.2120050199044301,1
2020-07-04,1,11500,9076.25,45.38,27,1.26704310701005,0.922472219187456,0.573,0.0014,0,108915,12,11114.93,0,-1,1.26,0.2670431070100501,1
2020-07-04,1,11500,9076.43,49.92,27,1.26701797953601,0.927314551529656,0.5856,0.0014,0,72611.44,8,11114.93,0,-1,1.26,0.2670179795360099,1
2020-07-04,1,11500,9084.05,45.42,27,1.26595516317061,0.920082041081264,0.5669,0.0014,0,181681,20,11114.93,0,-1,1.26,0.2659551631706101,1
2020-07-04,1,11500,9084.05,45.42,27,1.26595516317061,0.920082041081264,0.5669,0.0014,0,9084.05,1,11114.93,0,-1,1.26,0.2659551631706101,1
2020-07-04,1,11500,9172.02,55.03,27,1.25381322762052,0.925530914978592,0.5796,0.0014,0,917.202,0.1,11114.93,0,-1,1.25,0.25381322762052005,1
2020-07-04,1,11500,9178.4,55.07,27,1.2529416891833,0.924990488945428,0.5781,0.0014,0,917.84,0.1,11114.93,0,-1,1.25,0.25294168918330007,1
2020-07-04,1,11500,9083.75,45.42,27,1.26599697261594,0.920281961195329,0.5674,0.0014,0,9083.75,1,11114.93,0,-1,1.26,0.2659969726159399,1
2020-07-04,1,11500,9083.77,45.42,27,1.26599418523366,0.920282071920294,0.5674,0.0014,0,9083.77,1,11114.93,0,-1,1.26,0.26599418523366003,1
2020-07-04,1,11500,9079.3,45.4,27,1.26661747050984,0.920538959517681,0.5681,0.0014,0,9079.3,1,11114.93,0,-1,1.26,0.2666174705098401,1
2020-07-04,1,11500,9147.18,54.88,27,1.25721807158053,0.927517441033008,0.5852,0.0014,0,914.718,0.1,11114.93,0,-1,1.25,0.2572180715805299,1
2020-07-04,1,11500,9147.18,54.88,27,1.25721807158053,0.927517441033008,0.5852,0.0014,0,914.718,0.1,11114.93,0,-1,1.25,0.2572180715805299,1
2020-07-04,1,11500,9083.75,45.42,27,1.26599697261594,0.920281961195329,0.5674,0.0014,0,9083.75,1,11114.93,0,-1,1.26,0.2659969726159399,1
2020-07-04,1,11500,9083.77,45.42,27,1.26599418523366,0.920282071920294,0.5674,0.0014,0,9083.77,1,11114.93,0,-1,1.26,0.26599418523366003,1
2020-07-04,1,11500,9079.3,45.4,27,1.26661747050984,0.920538959517681,0.5681,0.0014,0,9079.3,1,11114.93,0,-1,1.26,0.2666174705098401,1
2020-07-04,1,11500,9076.43,49.92,27,1.26701797953601,0.927314551529656,0.5856,0.0014,0,72611.44,8,11114.93,0,-1,1.26,0.2670179795360099,1
2020-07-04,1,11500,9076.25,45.38,27,1.26704310701005,0.922472219187456,0.573,0.0014,0,108915,12,11114.93,0,-1,1.26,0.2670431070100501,1
2020-07-04,1,11500,9084.05,45.42,27,1.26595516317061,0.920082041081264,0.5669,0.0014,0,9084.05,1,11114.93,0,-1,1.26,0.2659551631706101,1
2020-07-04,1,11500,9084.05,45.42,27,1.26595516317061,0.920082041081264,0.5669,0.0014,0,181681,20,11114.93,0,-1,1.26,0.2659551631706101,1
2020-07-04,1,11500,9172.02,55.03,27,1.25381322762052,0.925530914978592,0.5796,0.0014,0,917.202,0.1,11114.93,0,-1,1.25,0.25381322762052005,1
2020-07-04,1,11500,9178.4,55.07,27,1.2529416891833,0.924990488945428,0.5781,0.0014,0,917.84,0.1,11114.93,0,-1,1.25,0.25294168918330007,1
2020-07-04,1,12000,9067.75,31.74,27,1.32337128835709,0.93257924329669994,0.6052,0.0014,0,6347.425,0.7,11114.93,0,-1,1.32,0.32337128835709006,1
2020-07-04,1,12000,9067.75,31.74,27,1.32337128835709,0.93257924329669994,0.6052,0.0014,0,9067.75,1,11114.93,0,-1,1.32,0.32337128835709006,1
2020-07-04,1,12000,9075.72,36.3,27,1.32220914704288,0.937844918317078,0.6204,0.0014,0,7260.576,0.8,11114.93,0,-1,1.32,0.32220914704288006,1
2020-07-04,1,12000,9075.72,36.3,27,1.32220914704288,0.937844918317078,0.6204,0.0014,0,172438.68,19,11114.93,0,-1,1.32,0.32220914704288006,1
2020-07-04,1,12000,9075.72,36.3,27,1.32220914704288,0.937844918317078,0.6204,0.0014,0,1815.144,0.2,11114.93,0,-1,1.32,0.32220914704288006,1
2020-07-04,1,12000,9059.24,36.24,27,1.32461442681726,0.936870586792218,0.6177,0.0014,0,1811.848,0.2,11114.93,0,-1,1.32,0.32461442681725994,1
2020-07-04,1,12000,9083.19,36.33,27,1.32112176449023,0.938175058887728,0.6213,0.0014,0,43599.312,4.8,11114.93,0,-1,1.32,0.32112176449023,1
2020-07-04,1,12000,9165.58,41.25,27,1.30924611426664,0.938185208336636,0.6203,0.0014,0,18331.16,2,11114.93,0,-1,1.3,0.30924611426664006,1
2020-07-04,1,12000,9177.2,41.3,27,1.30758837118075,0.937535635656202,0.6182,0.0014,0,917.72,0.1,11114.93,0,-1,1.3,0.3075883711807501,1
2020-07-04,1,12000,9123.58,41.06,27,1.31527317127706,0.941481607953274,0.631,0.0014,0,912.358,0.1,11114.93,0,-1,1.31,0.31527317127706,1
2020-07-04,1,12000,9120.2,41.04,27,1.31576061928466,0.941626680849922,0.6315,0.0014,0,912.02,0.1,11114.93,0,-1,1.31,0.31576061928466004,1
2020-07-04,1,12000,9065.75,27.2,27,1.3236632380112,0.925922497106884,0.5872,0.0014,0,1813.15,0.2,11114.93,0,-1,1.32,0.3236632380111999,1
2020-07-04,1,12000,9065.75,27.2,27,1.3236632380112,0.925922497106884,0.5872,0.0014,0,2719.725,0.3,11114.93,0,-1,1.32,0.3236632380111999,1
2020-07-04,1,12000,9059.24,36.24,27,1.32461442681726,0.936870586792218,0.6177,0.0014,0,1811.848,0.2,11114.93,0,-1,1.32,0.32461442681725994,1
2020-07-04,1,12000,9123.58,41.06,27,1.31527317127706,0.941481607953274,0.631,0.0014,0,912.358,0.1,11114.93,0,-1,1.31,0.31527317127706,1
2020-07-04,1,12000,9120.2,41.04,27,1.31576061928466,0.941626680849922,0.6315,0.0014,0,912.02,0.1,11114.93,0,-1,1.31,0.31576061928466004,1
2020-07-04,1,12000,9075.72,36.3,27,1.32220914704288,0.937844918317078,0.6204,0.0014,0,1815.144,0.2,11114.93,0,-1,1.32,0.32220914704288006,1
2020-07-04,1,12000,9075.72,36.3,27,1.32220914704288,0.937844918317078,0.6204,0.0014,0,172438.68,19,11114.93,0,-1,1.32,0.32220914704288006,1
2020-07-04,1,12000,9075.72,36.3,27,1.32220914704288,0.937844918317078,0.6204,0.0014,0,7260.576,0.8,11114.93,0,-1,1.32,0.32220914704288006,1
2020-07-04,1,12000,9065.75,27.2,27,1.3236632380112,0.925922497106884,0.5872,0.0014,0,1813.15,0.2,11114.93,0,-1,1.32,0.3236632380111999,1
2020-07-04,1,12000,9065.75,27.2,27,1.3236632380112,0.925922497106884,0.5872,0.0014,0,2719.725,0.3,11114.93,0,-1,1.32,0.3236632380111999,1
2020-07-04,1,12000,9177.2,41.3,27,1.30758837118075,0.937535635656202,0.6182,0.0014,0,917.72,0.1,11114.93,0,-1,1.3,0.3075883711807501,1
2020-07-04,1,12000,9067.75,31.74,27,1.32337128835709,0.93257924329669994,0.6052,0.0014,0,9067.75,1,11114.93,0,-1,1.32,0.32337128835709006,1
2020-07-04,1,12000,9067.75,31.74,27,1.32337128835709,0.93257924329669994,0.6052,0.0014,0,6347.425,0.7,11114.93,0,-1,1.32,0.32337128835709006,1
2020-07-04,1,12000,9083.19,36.33,27,1.32112176449023,0.938175058887728,0.6213,0.0014,0,43599.312,4.8,11114.93,0,-1,1.32,0.32112176449023,1
2020-07-04,1,12000,9165.58,41.25,27,1.30924611426664,0.938185208336636,0.6203,0.0014,0,18331.16,2,11114.93,0,-1,1.3,0.30924611426664006,1
2020-07-04,1,13000,9076.07,22.69,27,1.43233800532609,0.956902264689255,0.6947,0.0014,0,36304.28,4,11114.93,0,-1,1.43,0.4323380053260899,1
2020-07-04,1,13000,9076.59,27.23,27,1.43225594634108,0.962133236114442,0.7168,0.0014,0,145225.44,16,11114.93,0,-1,1.43,0.43225594634108,1
2020-07-04,1,13000,9152.25,22.88,27,1.42041574476222,0.954414149453752,0.6841,0.0014,0,915.225,0.1,11114.93,0,-1,1.42,0.4204157447622201,1
2020-07-04,1,13000,9067.65,22.67,27,1.43366803967952,0.956978511796587,0.6951,0.0014,0,9067.65,1,11114.93,0,-1,1.43,0.43366803967952006,1
2020-07-04,1,13000,9160.79,27.48,27,1.41909158489606,0.95953606059954,0.7046,0.0014,0,916.079,0.1,11114.93,0,-1,1.41,0.4190915848960599,1
2020-07-04,1,13000,9160.79,27.48,27,1.41909158489606,0.95953606059954,0.7046,0.0014,0,916.079,0.1,11114.93,0,-1,1.41,0.4190915848960599,1
2020-07-04,1,13000,9076.59,27.23,27,1.43225594634108,0.962133236114442,0.7168,0.0014,0,145225.44,16,11114.93,0,-1,1.43,0.43225594634108,1
2020-07-04,1,13000,9076.07,22.69,27,1.43233800532609,0.956902264689255,0.6947,0.0014,0,36304.28,4,11114.93,0,-1,1.43,0.4323380053260899,1
2020-07-04,1,13000,9067.65,22.67,27,1.43366803967952,0.956978511796587,0.6951,0.0014,0,9067.65,1,11114.93,0,-1,1.43,0.43366803967952006,1
2020-07-04,1,13000,9152.25,22.88,27,1.42041574476222,0.954414149453752,0.6841,0.0014,0,915.225,0.1,11114.93,0,-1,1.42,0.4204157447622201,1
2020-07-04,1,14000,9073.39,9.07,27,1.54297346416279,0.957978528162408,0.7065,0.0014,0,907.339,0.1,11114.93,0,-1,1.54,0.5429734641627899,1
2020-07-04,1,14000,9073.39,9.07,27,1.54297346416279,0.957978528162408,0.7065,0.0014,0,3629.356,0.4,11114.93,0,-1,1.54,0.5429734641627899,1
2020-07-04,1,14000,9073.3,9.07,27,1.54298876924603,0.958002950984636,0.7066,0.0014,0,4536.65,0.5,11114.93,0,-1,1.54,0.54298876924603,1
2020-07-04,1,14000,9056.37,9.06,27,1.54587323618624,0.95711092695359,0.7032,0.0014,0,905.637,0.1,11114.93,0,-1,1.54,0.54587323618624,1
2020-07-04,1,14000,9134.48,13.7,27,1.53265429449733,0.965992903727151,0.7413,0.0014,0,913.448,0.1,11114.93,0,-1,1.53,0.53265429449733,1
2020-07-04,1,14000,9134.48,13.7,27,1.53265429449733,0.965992903727151,0.7413,0.0014,0,2740.344,0.3,11114.93,0,-1,1.53,0.53265429449733,1
2020-07-04,1,14000,9134.48,13.7,27,1.53265429449733,0.965992903727151,0.7413,0.0014,0,4567.24,0.5,11114.93,0,-1,1.53,0.53265429449733,1
2020-07-04,1,14000,9056.37,9.06,27,1.54587323618624,0.95711092695359,0.7032,0.0014,0,905.637,0.1,11114.93,0,-1,1.54,0.54587323618624,1
2020-07-04,1,14000,9134.48,13.7,27,1.53265429449733,0.965992903727151,0.7413,0.0014,0,913.448,0.1,11114.93,0,-1,1.53,0.53265429449733,1
2020-07-04,1,14000,9134.48,13.7,27,1.53265429449733,0.965992903727151,0.7413,0.0014,0,2740.344,0.3,11114.93,0,-1,1.53,0.53265429449733,1
2020-07-04,1,14000,9134.48,13.7,27,1.53265429449733,0.965992903727151,0.7413,0.0014,0,4567.24,0.5,11114.93,0,-1,1.53,0.53265429449733,1
2020-07-04,1,14000,9073.39,9.07,27,1.54297346416279,0.957978528162408,0.7065,0.0014,0,907.339,0.1,11114.93,0,-1,1.54,0.5429734641627899,1
2020-07-04,1,14000,9073.39,9.07,27,1.54297346416279,0.957978528162408,0.7065,0.0014,0,3629.356,0.4,11114.93,0,-1,1.54,0.5429734641627899,1
2020-07-04,1,14000,9073.3,9.07,27,1.54298876924603,0.958002950984636,0.7066,0.0014,0,4536.65,0.5,11114.93,0,-1,1.54,0.54298876924603,1
2020-07-04,1,15000,9067.94,9.07,27,1.65417944979786,0.974496044769994,0.7945,0.0014,0,4533.97,0.5,11114.93,0,-1,1.65,0.6541794497978599,1
2020-07-04,1,15000,9067.94,9.07,27,1.65417944979786,0.974496044769994,0.7945,0.0014,0,4533.97,0.5,11114.93,0,-1,1.65,0.6541794497978599,1
2020-07-04,1,16000,9081.94,9.08,27,1.76173813083989,0.985672105264927,0.8864,0.0014,0,7265.552,0.8,11114.93,0,-1,1.76,0.7617381308398901,1
2020-07-04,1,16000,9081.94,9.08,27,1.76173813083989,0.985672105264927,0.8864,0.0014,0,908.194,0.1,11114.93,0,-1,1.76,0.7617381308398901,1
2020-07-04,1,16000,9063.46,4.53,27,1.7653302381209801,0.976227828562867,0.8111,0.0014,0,4531.73,0.5,11114.93,0,-1,1.76,0.7653302381209801,1
2020-07-04,1,16000,9076.62,4.54,27,1.76277072302245,0.976523140711165,0.8129,0.0014,0,81689.58,9,11114.93,0,-1,1.76,0.7627707230224501,1
2020-07-04,1,16000,9076.62,4.54,27,1.76277072302245,0.976523140711165,0.8129,0.0014,0,9076.62,1,11114.93,0,-1,1.76,0.7627707230224501,1
2020-07-04,1,16000,9063.46,4.53,27,1.7653302381209801,0.976227828562867,0.8111,0.0014,0,4531.73,0.5,11114.93,0,-1,1.76,0.7653302381209801,1
2020-07-04,1,16000,9081.94,9.08,27,1.76173813083989,0.985672105264927,0.8864,0.0014,0,7265.552,0.8,11114.93,0,-1,1.76,0.7617381308398901,1
