Date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster
2020-05-30,-1,10000,9550.83239102808,895.945514769765,27,1.04717038853462,0.0471126717747699,0.646113297415888,0.0014,0,80216.172,8.4,9240.85,759.1499999999996,-0.15268285014509875,1.04,0.04717038853461997,1
2020-05-30,1,10500,9501.35048846613,337.085744230872,27,1.10515351329153,0.955169434186119,0.660911231645723,0.0014,0,1586657.4,167,9240.85,0,-1,1.1,0.10515351329153,1
2020-05-30,1,11000,9463.4955960464,240.2709920432,27,1.16240975756122,0.960879000105068,0.690397160405753,0.0014,0,2661023.774,281.2,9240.85,0,-1,1.16,0.16240975756122,1
2020-05-30,1,11500,9407.34444803136,168.160524467713,27,1.22247561143022,0.965754700356688,0.718590843923762,0.0014,0,9209590.682,979,9240.85,0,-1,1.22,0.22247561143022,1
2020-05-30,1,12000,9550.67895627908,169.91802755576,27,1.25654870035966,0.976247008333831,0.781308809686793,0.0014,0,11016843.196,1153.6,9240.85,0,-1,1.25,0.25654870035966004,1
2020-05-30,-1,12000,9505.00337915483,2560.00785795546,27,1.26249342451341,0.0363391699149949,0.723535566473786,0.0014,0,5703,0.6,9240.85,2759.1499999999996,0.07778966045970792,1.26,0.26249342451341007,1
2020-05-30,1,13000,9496.76357074541,100.081685543432,27,1.36893689872414,0.982378560273335,0.835282891251605,0.0014,0,2841328.92,299.2,9240.85,0,-1,1.36,0.36893689872413993,1
2020-05-30,1,14000,9495.80258467991,76.9524278956974,27,1.47448620379702,0.989145685001527,0.914816236464126,0.0014,0,16082347.83,1693.8,9240.85,0,-1,1.47,0.4744862037970199,1
2020-05-30,1,16000,9722.56,53.47,27,1.64565711088438,0.995435235722414,1.0364,0.0014,0,19445.12,2,9240.85,0,-1,1.64,0.64565711088438,1
2020-07-04,-1,5000,9080.9211456989,8.66773631666475,27,0.550605004779252,0.00332260531976932,1.00059183538873,0.0014,0,19978.024,2.2,11114.93,0,-1,0.55,-0.449394995220748,1
2020-07-04,-1,5500,9092.23623145655,10.6196080909267,27,0.604916763453349,0.00813769975195237,0.882463628224756,0.0014,0,5455.296,0.6,11114.93,0,-1,0.6,-0.395083236546651,1
2020-07-04,-1,6000,9076.94576474345,15.9189372772607,27,0.661015513400429,0.0154788070486494,0.792053549039751,0.0014,0,760647.806,83.8,11114.93,0,-1,0.66,-0.33898448659957103,1
2020-07-04,-1,6500,9073.84508406436,28.1258662472388,27,0.716344904128072,0.0225331235281638,0.733985454308142,0.0014,0,544430.48,60,11114.93,0,-1,0.71,-0.28365509587192805,1
2020-07-04,1,7000,9148.85880972238,2212.28131147009,27,0.7651335212647,0.967823116689143,0.679457718237551,0.0014,0,12808.222,1.4,11114.93,4114.93,0.8600392177365435,0.76,-0.23486647873529998,1
2020-07-04,-1,7000,9090.84090328987,44.6730545449538,27,0.770017808463587,0.0352289613484204,0.662918964750723,0.0014,0,738164.746,81.2,11114.93,0,-1,0.77,-0.22998219153641297,1
2020-07-04,1,7500,9151.89640378242,1747.25542318296,27,0.81951002042219,0.953216050051087,0.617398513627359,0.0014,0,9151.81,1,11114.93,3614.9300000000003,1.0689190326934077,0.81,-0.18048997957781,1
2020-07-04,-1,7500,9079.29411734496,72.7985405949192,27,0.826057763055259,0.0540479957671409,0.589879800079423,0.0014,0,613758.532,67.6,11114.93,0,-1,0.82,-0.17394223694474098,1
2020-07-04,1,8000,9122.9771597082,1277.48827581129,27,0.876925353556206,0.9356037264071,0.562468292206143,0.0014,0,5473.67,0.6,11114.93,3114.9300000000003,1.438323747450295,0.87,-0.12307464644379396,1
2020-07-04,-1,8000,9086.31949866314,132.308672660662,27,0.880461003078767,0.070164644386266,0.545341957554252,0.0014,0,1700927.122,187.2,11114.93,0,-1,0.88,-0.11953899692123304,1
2020-07-04,-1,8500,9130.10619979635,222.130601873195,27,0.930992914951601,0.0879622653312226,0.505283813900838,0.0014,0,3275857.368,358.8,11114.93,0,-1,0.93,-0.06900708504839903,1
2020-07-04,-1,8750,9078.89744624871,312.294438809831,27,0.963773723352784,0.0982298180763577,0.486067095663629,0.0014,0,159788.544,17.6,11114.93,0,-1,0.96,-0.036226276647216005,1
2020-07-04,1,9000,9122.09577363651,539.454317168756,27,0.986643115567184,0.894798933729815,0.474566626347879,0.0014,0,762585.77,83.6,11114.93,2114.9300000000003,2.920498794225782,0.98,-0.013356884432816019,1
2020-07-04,-1,9000,9131.68842263261,383.364429129464,27,0.985587783873237,0.10780192991366,0.468364084160051,0.0014,0,540591.116,59.2,11114.93,0,-1,0.98,-0.014412216126763022,1
2020-07-04,1,9250,9082.04657577844,377.150813658728,27,1.01849543091726,0.879498618773354,0.448126412226369,0.0014,0,986307.812,108.6,11114.93,1864.9300000000003,3.944785832246718,1.01,0.018495430917260025,1
2020-07-04,-1,9250,9139.78778649321,507.248243490624,27,1.0120590548572,0.109714228845436,0.468667762785236,0.0014,0,127956.96,14,11114.93,0,-1,1.01,0.012059054857199936,1
