test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,Tau_th,Premium_th,Delta_th,option_return,M_floor,Return_t,Cluster
2019-05-15,-1,7000,7991.66651785714,123.5225,9,0.87592066589262,0.05635136948787,0.980313169642857,0.0237,0,358026.66,44.8,7880.29,0,3.95,0,0,0.87,-0.13247975619643734,1
2019-05-15,-1,7250,8105.63,184.501017751479,9,0.894529109795768,0.0478687242389202,1.04472224852071,0.0237,0,684925.735,84.5,7880.29,0,7.87,0,0,0.89,-0.11145783347090714,1
2019-05-15,-1,7500,7968.48755747126,275.722931034483,9,0.941232240954485,0.058250013481161,0.986873563218391,0.0237,0,554606.734,69.6,7880.29,0,4.34888888888889,0,0,0.94,-0.0605653675578628,1
2019-05-15,-1,7750,8025.22116022099,372.449226519337,9,0.965847880315189,0.0536867337373712,1.01994696132597,0.0237,0,145256.503,18.1,7880.29,0,12.613679245283,0,0,0.96,-0.034748930963718984,1
2019-05-15,-1,8000,7954.95219512195,524.201097560976,9,1.00566667858226,0.0571688891603746,1.00731707317073,0.0237,0,65230.608,8.2,7880.29,0,144.24,1,-0.7716334426673436,1,0.0056506833572664925,1
2019-08-14,-1,9500,10521.6108378378,189.653324324324,9,0.903016516288789,0.0734582460110428,0.89939045045045,0.0192,0,1167898.803,111,10111.98,0,9.41198170731707,0,0,0.9,-0.10201443526864495,1
2019-08-14,-1,10000,10448.574059293,348.655883694413,9,0.957378538207885,0.0834683272193472,0.86670228050171,0.0192,0,916339.945,87.7,10111.98,0,26.4193469785575,0,0,0.95,-0.043556419020459515,1
2019-08-14,-1,10500,10562.3938357197,510.296932931424,9,0.994186708796192,0.0913068040060243,0.841535795026375,0.0192,0,1401629.662,132.7,10111.98,0,353.327333333333,1,-0.2396191805994172,0.99,-0.005830254153441867,1
2019-08-14,-1,11000,10605.1143478261,764.848695652174,9,1.03732186312746,0.0955388650667638,0.836221739130435,0.0192,0,48783.526,4.6,10111.98,0,845.911964285714,1,0.16104009204434908,1.03,0.03664226019049467,1
2019-10-09,-1,7500,8255.81159128978,97.344120603015,9,0.908668442759036,0.117566666521418,0.716010552763819,0.0166,0,492871.952,59.7,8076.78,0,11.09,0,0,0.9,-0.0957750007819197,0
2019-10-09,-1,8000,8353.20828085106,198.947391489362,9,0.958338953059382,0.136507729508671,0.669138170212766,0.0166,0,1963003.946,235,8076.78,0,61.0155882352941,0.644607843137255,0,0.95,-0.04255375037402565,0
2019-12-04,-1,6750,7349.55251592357,75.3861783439491,9,0.918846713623924,0.142818340785653,0.637048089171975,0.0152,0,230775.949,31.4,7189.16,0,3.6,0,0,0.91,-0.08463596746578185,0
2019-12-04,-1,7000,7287.30599169263,151.298182762201,9,0.961348017457077,0.16087279292618,0.597176323987539,0.0152,0,701767.567,96.3,7189.16,0,7.63113924050633,0,0,0.96,-0.039418794614758654,0
2019-12-04,-1,7250,7492.3844789357,175.567538802661,9,0.96835310100471494,0.15841986601481,0.606950332594235,0.0152,0,337906.54,45.1,7189.16,0,53.0033430232558,0.999999999999999,-0.6534666919926201,0.96,-0.032158484454134044,0
2019-12-04,-1,7500,7530.42938807126,271.355042602633,9,0.996061345631758,0.153719608842534,0.632070410534469,0.0152,0,972178.434,129.1,7189.16,0,295.792272727273,1,0.1455103137891127,0.99,-0.00394643129449116,0
2019-12-04,-1,7750,7599.15492325856,393.698642266824,9,1.01989418234211,0.13863479044183,0.686553719008265,0.0152,0,643648.422,84.7,7189.16,0,526.801904761905,1,0.42454136181627555,1.01,0.019698879112670032,0
2019-12-04,-1,8000,7598.12053571429,562.196964285714,9,1.05339581088114,0.142097213175703,0.688448214285714,0.0152,0,42549.475,5.6,7189.16,0,776.745,1,0.442270327855992,1.05,0.052019051299362386,0
2020-01-08,-1,7750,8156.50339712919,154.83204784689,9,0.950618231058606,0.144097585146214,0.644099330143541,0.0151,0,852354.605,104.5,8722.03,0,4.4790243902439,0,0,0.95,-0.05064273651084753,1
2020-01-08,-1,8250,8290.84802867384,328.663960573477,9,0.995332965238683,0.138573157299614,0.679499641577061,0.0151,0,462629.32,55.8,8722.03,0,4.39490196078431,0,0,0.99,-0.004677959371658692,1
2020-01-08,-1,8500,8311.89679558011,453.832375690608,9,1.02271569965684,0.140835990742336,0.681113812154696,0.0151,0,150445.332,18.1,8722.03,0,7.35558680892338,0,0,1.02,0.022461539896943696,1
2020-01-15,-1,7500,8848.26855855856,29.2640540540541,9,0.847645414843758,0.109004293836174,0.729483783783784,0.0154,0,98215.781,11.1,8388.11,0,4.19,0,0,0.84,-0.16529287350926947,0
