test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,Tau_th,Premium_th,Delta_th,option_return,M_floor,Return_t,Cluster
2019-05-15,1,7000,8046.17,1259.23,9,0.869979132929083,0.976180107370869,1.2581,0.0237,0,7241.553,0.9,7880.29,0,829.92,1,-0.3009299333719813,0.86,-0.13928605276014072,1
2019-05-15,1,8000,8082.20772902134,559.171858093226,9,0.989874895475789,0.947676058408736,1.03654062220012,0.0237,0,127692.904,15.8,7880.29,0,11.0992964986335,0,-1,0.98,-0.01017671204490968,1
2019-05-15,1,8250,8127.94944176714,473.881100201172,9,1.01532814151166,0.950596189858658,1.06125790157707,0.0237,0,422523.5,52,7880.29,0,5.14300860355333,0,-1,1.01,0.015211852375824859,1
2019-05-15,1,8500,8208.23,398.1,9,1.03554603123938,0.948879417065004,1.0517,0.0237,0,41041.15,5,7880.29,0,3.93242023174196,0,-1,1.03,0.03492885401795715,1
2019-08-14,1,9500,10190.28,937.51,9,0.932260938855458,0.914698929243506,0.85,0.0192,0,1019.028,0.1,10111.98,0,678.909728732543,1,-0.3472282962315073,0.93,-0.07014252617015647,1
2019-08-14,1,10000,10221.3189932216,678.011453495556,9,0.97887032232581,0.915362943224638,0.867129964867506,0.0192,0,262547.545,25.7,10111.98,0,187.846145260239,1,-0.834840548160838,0.97,-0.02135610454504527,1
2019-08-14,1,10500,10320.2975477546,499.603325704446,9,1.01790334018507,0.915715463350351,0.878869183116626,0.0192,0,677716.609,65.7,10111.98,0,7.42605720399947,0,-1,1.01,0.017744962917938794,1
2019-08-14,1,11000,10362.7639499054,344.806457063147,9,1.06218702817823,0.916260883801393,0.892511339453733,0.0192,0,1645567.074,158.9,10111.98,0,6.4387671711369,0,-1,1.06,0.06033001671000464,1
2019-10-09,1,8000,8517.09048592324,670.098521246053,9,0.93968972700525,0.867998800287076,0.675697211239399,0.0166,0,223052.348,26.2,8076.78,0,7.7182187106117,0.0288270855050464,-0.8854198337026221,0.93,-0.06220553585969609,0
2019-10-09,1,8500,8509.15992163949,359.47949667025,9,0.999256528304825,0.857856773886726,0.66401356676669,0.0166,0,1779523.025,209.2,8076.78,0,4.03,0,-1,0.99,-7.437482073168604e-4,0
2019-12-04,1,6000,7227.6,1243.15,9,0.830151087497925,0.870278169703457,0.6396,0.0152,0,1445.52,0.2,7189.16,0,1216.17592823007,1,-0.04342999638016348,0.83,-0.1861475616274832,0
2019-12-04,1,6500,7506.55480579741,1045.23250231082,9,0.86653470382969,0.847100971511346,0.56818471435502,0.0152,0,187528.554,25,7189.16,0,722.29073147321,1,-0.3406634423667541,0.86,-0.14325312004603283,0
