test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,Tau_th,Premium_th,Delta_th,option_return,M_floor,Return_t,Cluster
2018-12-14,1,3250,3226.03350785251,208.367565349326,14,1.00752978352496,0.967259200263381,0.93581615742091,0.0237,0,20644.551,6.4,3743.905,0,333.09,1,1.3703545183338575,1,0.007501576213133872,1
2018-12-14,1,3500,3234.74510894855,115.97128264797,14,1.08207631548193,0.960389235331363,0.89901772542451,0.0237,0,397846.246,123,3743.905,0,103.962233589169,1,1.10314997325995,1.08,0.0788817098057313,1
2018-12-14,1,3750,3218.8667622494,71.7148655733961,14,1.1651633344802,0.967974051462521,0.965767669862829,0.0237,0,345016.006,107.2,3743.905,0,6.32200795116649,0,-1,1.16,0.15286127846094216,1
2018-12-14,1,4000,3234.33319637246,43.5695207449027,14,1.23689312246229,0.969066829717909,0.983841867011098,0.0237,0,192740.986,59.6,3743.905,0,2.8256920290358,0,-1,1.23,0.21260268908123414,1
2019-02-08,1,3500,3567.97111884378,188.096797470163,14,0.981902666636001,0.8791734690126,0.532527064090082,0.0238,0,547151.992,153.5,3944.88,0,400.615604099615,1,1.365165202084685,0.98,-0.018263093018747102,0
2019-02-08,1,3750,3509.4626653157,66.4937252969983,14,1.07026843400301,0.868046366781689,0.524932047391002,0.0238,0,708817.504,202.3,3944.88,0,164.924702927027,1,1.9308028559019157,1.07,0.06790948991048024,0
2019-02-08,1,4000,3526.7547738049,22.6697076480255,14,1.13508855962465,0.864124728635362,0.531855354458012,0.0238,0,590967.105,167.7,3944.88,0,2.76542176134488,0,-1,1.13,0.12671067399050137,0
2019-02-08,1,4250,3459.11062451732,6.12369222423358,14,1.22914174898835,0.874505009969036,0.582412952461064,0.0238,0,421839.06,122,3944.88,0,3.90445343000558,0,-1,1.22,0.20631616078287063,0
2019-05-17,1,6250,7279.27654900215,1303.06738916528,14,0.858733009191699,0.992267986226012,1.26021169392663,0.0234,0,240907.241,33.1,8272.46,0,2065.03,1,0.5520762907707699,0.85,-0.15229722115316352,1
2019-05-17,1,7000,7396.65111960127,847.291228324766,14,0.947867865170151,0.984082773365393,1.1026798806921,0.0234,0,81973.451,11.1,8272.46,0,1330.74936961858,1,0.5017976788404402,0.94,-0.053540169173699186,1
2019-05-17,1,7250,7158.44907693081,534.946553289833,14,1.01308818591066,0.978483632344044,1.04001318789673,0.0234,0,183917.849,25.7,8272.46,0,995.04,1,0.9113311296465767,1.01,0.013003275683531034,1
2019-05-17,1,7500,7243.86561808881,451.61741481836,14,1.03558897841334,0.974884786050022,1.00562718635853,0.0234,0,517821.27,71.5,8272.46,0,749.94,1,0.7104300557379561,1.03,0.03497032613229641,1
2019-05-17,1,8000,7090.10699219072,245.972047711355,14,1.12851857764153,0.975235638834899,1.02160178119421,0.0234,0,2140859.75,302,8272.46,0,295.746901251998,1,0.1076868389522349,1.12,0.12090577938322199,1
2019-05-17,1,8250,7140.2273794881,216.25167170587,14,1.1556199901247,0.977510629306535,1.048865157497,0.0234,0,2855.61,0.4,8272.46,0,89.8584826043708,0.325747347475327,-0.8961395312099709,1.15,0.1446369879413749,1
2019-05-17,1,8500,7251.00119412981,206.996776492338,14,1.1724429178856,0.97852576304665,1.06108914982378,0.0234,0,369740.815,51,8272.46,0,11.5272195605944,0,-1,1.17,0.1590895360470897,1
2019-05-17,1,8750,7120.89288903058,142.526637075771,14,1.22884283732087,0.980901375834852,1.09204269331669,0.0234,0,9256.676,1.3,8272.46,0,4.08039627068763,0,-1,1.22,0.206072943904605,1
2019-05-17,1,9000,7586.68445291468,214.645991291128,14,1.18932204071605,0.979438401507021,1.07540048578613,0.0234,0,480525.863,63.5,8272.46,0,4.08867213789143,0,-1,1.18,0.17338343109094126,1
