tau_<=9,tau_10_26,tau_27_33,tau_>33,Total
0.0046187745327048,0.00372534862448172,0.00111423935722135,0.00902552127213557,0.0184838837865434
0.0155016186808079,0.00632330990067754,0.00181927965264869,0.00659614929663216,0.0302403575307663
0.172066748038105,0.0370563873960331,0.00506850291062643,0.0152524119364242,0.229444050281188
0.161390404914853,0.0617107992925416,0.00823812164813245,0.0229545914336685,0.254293917289196
0.0883606499090619,0.131033113355311,0.0344814994243396,0.213662528423594,0.467537791112306
0.441938196075533,0.239848958569045,0.0507216429929685,0.267491202362454,1
