IV_table_1,IV_table_2,IV_table_3,IV_table_4,IV_table_5
1.24787009649249,1.02388542210904,0.965593553467735,0.938191088884093,1.05467075053216
0.870336620942873,0.765931646493101,0.746479270090442,0.795014367533955,0.803327657392285
0.70708098333054,0.741384289726431,0.738589426976196,0.795245746144165,0.777065410687004
0.879432600501653,0.792062879467145,0.763854422442245,0.800399659051251,0.996725402932847
1.68892799013197,1.16489916513065,0.891607413705153,0.930450355833127,1.19032760312735
0.889685166220629,0.901522432841013,0.878872930881161,0.897378708806578,0.893416242755232
