test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,value_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,M_group,steps_ahead,R_t,RF_t,ER_t
2020/5/30,-1,7500,9373.86,135.92,27,0.800097292,0.98303078,0.7919,0.0014,0,149981.76,16,9240.85,0,-1,0.8,-0.199902708,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9567.67,124.38,27,0.783889913,0.986854172,0.8301,0.0014,0,47838.35,5,9240.85,0,-1,0.78,-0.216110087,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9539.86,114.48,27,0.786175059,0.983449166,0.7942,0.0014,0,953.986,0.1,9240.85,0,-1,0.78,-0.213824941,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9534.82,123.95,27,0.786590623,0.985325324,0.8133,0.0014,0,28604.46,3,9240.85,0,-1,0.78,-0.213409377,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9538.97,124.01,27,0.78624841,0.985799587,0.8184,0.0014,0,14308.455,1.5,9240.85,0,-1,0.78,-0.21375159,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9529.46,123.88,27,0.787033053,0.985580431,0.8161,0.0014,0,33353.11,3.5,9240.85,0,-1,0.78,-0.212966947,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9526.54,133.37,27,0.787274288,0.986518613,0.8266,0.0014,0,1905.308,0.2,9240.85,0,-1,0.78,-0.212725712,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9553.15,124.19,27,0.785081361,0.98604684,0.821,0.0014,0,47765.75,5,9240.85,0,-1,0.78,-0.214918639,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9359.08,140.39,27,0.801360818,0.983351311,0.7951,0.0014,0,4679.54,0.5,9240.85,0,-1,0.8,-0.198639182,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9359.08,140.39,27,0.801360818,0.983351311,0.7951,0.0014,0,149745.28,16,9240.85,0,-1,0.8,-0.198639182,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9359.08,140.39,27,0.801360818,0.983351311,0.7951,0.0014,0,32756.78,3.5,9240.85,0,-1,0.8,-0.198639182,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9495.41,123.44,27,0.789855309,0.984196122,0.802,0.0014,0,9495.41,1,9240.85,0,-1,0.78,-0.210144691,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9655.11,135.17,27,0.776790736,0.990139915,0.8728,0.0014,0,7724.088,0.8,9240.85,0,-1,0.77,-0.223209264,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9372.6,121.84,27,0.800204852,0.979637876,0.7623,0.0014,0,937.26,0.1,9240.85,0,-1,0.8,-0.199795148,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9376.09,121.89,27,0.799906997,0.979630148,0.7622,0.0014,0,937.609,0.1,9240.85,0,-1,0.79,-0.200093003,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9377.17,121.9,27,0.79981487,0.979631579,0.7622,0.0014,0,937.717,0.1,9240.85,0,-1,0.79,-0.20018513,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9377.3,121.9,27,0.799803781,0.979631751,0.7622,0.0014,0,937.73,0.1,9240.85,0,-1,0.79,-0.200196219,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9377.28,121.9,27,0.799805487,0.979631724,0.7622,0.0014,0,937.728,0.1,9240.85,0,-1,0.79,-0.200194513,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9378.39,121.92,27,0.799710825,0.97965788,0.7624,0.0014,0,937.839,0.1,9240.85,0,-1,0.79,-0.200289175,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9377.91,121.91,27,0.799751757,0.979632558,0.7622,0.0014,0,937.791,0.1,9240.85,0,-1,0.79,-0.200248243,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9377.3,121.9,27,0.799803781,0.979607038,0.762,0.0014,0,937.73,0.1,9240.85,0,-1,0.79,-0.200196219,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9378.09,121.92,27,0.799736407,0.979632797,0.7622,0.0014,0,937.809,0.1,9240.85,0,-1,0.79,-0.200263593,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9378.07,121.91,27,0.799738112,0.97963277,0.7622,0.0014,0,937.807,0.1,9240.85,0,-1,0.79,-0.200261888,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9377.07,121.9,27,0.799823399,0.97980374,0.7636,0.0014,0,937.707,0.1,9240.85,0,-1,0.79,-0.200176601,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9378.44,121.92,27,0.799706561,0.97963326,0.7622,0.0014,0,937.844,0.1,9240.85,0,-1,0.79,-0.200293439,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9380.41,121.95,27,0.799538613,0.979808121,0.7636,0.0014,0,938.041,0.1,9240.85,0,-1,0.79,-0.200461387,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9383.03,121.98,27,0.79931536,0.980006895,0.7652,0.0014,0,938.303,0.1,9240.85,0,-1,0.79,-0.20068464,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9511.81,128.41,27,0.788493462,0.986180461,0.8229,0.0014,0,28535.43,3,9240.85,0,-1,0.78,-0.211506538,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9351.78,121.57,27,0.80198636,0.978984123,0.7573,0.0014,0,159915.438,17.1,9240.85,0,-1,0.8,-0.19801364,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9543.68,128.84,27,0.785860381,0.986697414,0.8285,0.0014,0,954.368,0.1,9240.85,0,-1,0.78,-0.214139619,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9488.43,128.09,27,0.790436352,0.985478322,0.8154,0.0014,0,18028.017,1.9,9240.85,0,-1,0.79,-0.209563648,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9379.13,136,27,0.799647729,0.983004717,0.7916,0.0014,0,150066.08,16,9240.85,0,-1,0.79,-0.200352271,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9353.79,126.28,27,0.801814024,0.980150931,0.7667,0.0014,0,154337.535,16.5,9240.85,0,-1,0.8,-0.198185976,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9355.17,130.97,27,0.801695747,0.981285396,0.7763,0.0014,0,100100.319,10.7,9240.85,0,-1,0.8,-0.198304253,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9355.17,130.97,27,0.801695747,0.981285396,0.7763,0.0014,0,142198.584,15.2,9240.85,0,-1,0.8,-0.198304253,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9355.17,130.97,27,0.801695747,0.981285396,0.7763,0.0014,0,187103.4,20,9240.85,0,-1,0.8,-0.198304253,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9355.17,130.97,27,0.801695747,0.981285396,0.7763,0.0014,0,149682.72,16,9240.85,0,-1,0.8,-0.198304253,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9355.17,130.97,27,0.801695747,0.981285396,0.7763,0.0014,0,4677.585,0.5,9240.85,0,-1,0.8,-0.198304253,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9350,135.58,27,0.802139037,0.982059655,0.7832,0.0014,0,9350,1,9240.85,0,-1,0.8,-0.197860963,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9353.79,126.28,27,0.801814024,0.980150931,0.7667,0.0014,0,158079.051,16.9,9240.85,0,-1,0.8,-0.198185976,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9353.79,126.28,27,0.801814024,0.980150931,0.7667,0.0014,0,149660.64,16,9240.85,0,-1,0.8,-0.198185976,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9381.7,121.96,27,0.799428675,0.979883257,0.7642,0.0014,0,938.17,0.1,9240.85,0,-1,0.79,-0.200571325,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9378.73,121.92,27,0.799681833,0.979867149,0.7641,0.0014,0,937.873,0.1,9240.85,0,-1,0.79,-0.200318167,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9378.7,121.92,27,0.799684391,0.97986711,0.7641,0.0014,0,937.87,0.1,9240.85,0,-1,0.79,-0.200315609,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9381.64,121.96,27,0.799433788,0.979895398,0.7643,0.0014,0,938.164,0.1,9240.85,0,-1,0.79,-0.200566212,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9368.82,121.79,27,0.800527708,0.979509046,0.7613,0.0014,0,936.882,0.1,9240.85,0,-1,0.8,-0.199472292,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9370.38,121.81,27,0.800394434,0.979585487,0.7619,0.0014,0,937.038,0.1,9240.85,0,-1,0.8,-0.199605566,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9368.33,121.79,27,0.800569579,0.979495976,0.7612,0.0014,0,936.833,0.1,9240.85,0,-1,0.8,-0.199430421,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9367.67,121.78,27,0.800625983,0.979482671,0.7611,0.0014,0,936.767,0.1,9240.85,0,-1,0.8,-0.199374017,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9378.7,121.92,27,0.799684391,0.979879338,0.7642,0.0014,0,937.87,0.1,9240.85,0,-1,0.79,-0.200315609,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9378.8,121.92,27,0.799675865,0.979879468,0.7642,0.0014,0,937.88,0.1,9240.85,0,-1,0.79,-0.200324135,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9483.06,123.28,27,0.790883955,0.983780517,0.798,0.0014,0,1896.612,0.2,9240.85,0,-1,0.79,-0.209116045,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9380.06,121.94,27,0.799568446,0.979990876,0.7651,0.0014,0,938.006,0.1,9240.85,0,-1,0.79,-0.200431554,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9378.79,121.92,27,0.799676717,0.979879455,0.7642,0.0014,0,937.879,0.1,9240.85,0,-1,0.79,-0.200323283,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9367.27,121.77,27,0.800660171,0.979469706,0.761,0.0014,0,936.727,0.1,9240.85,0,-1,0.8,-0.199339829,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9380.58,121.95,27,0.799524123,0.980040171,0.7655,0.0014,0,938.058,0.1,9240.85,0,-1,0.79,-0.200475877,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,7500,9370.58,121.82,27,0.800377351,0.979399431,0.7604,0.0014,0,937.058,0.1,9240.85,0,-1,0.8,-0.199622649,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9546.6,171.84,27,0.837994679,0.976423975,0.7426,0.0014,0,11455.92,1.2,9240.85,0,-1,0.83,-0.162005321,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9525.47,190.51,27,0.839853572,0.978319602,0.7568,0.0014,0,47627.35,5,9240.85,0,-1,0.83,-0.160146428,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9560.88,172.1,27,0.836743061,0.976807827,0.7452,0.0014,0,108037.944,11.3,9240.85,0,-1,0.83,-0.163256939,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9560.96,172.1,27,0.83673606,0.976821787,0.7453,0.0014,0,107082.752,11.2,9240.85,0,-1,0.83,-0.16326394,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9562.05,172.12,27,0.836640679,0.976864884,0.7456,0.0014,0,43985.43,4.6,9240.85,0,-1,0.83,-0.163359321,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9501.6,190.03,27,0.841963459,0.97859949,0.7592,0.0014,0,1900.32,0.2,9240.85,0,-1,0.84,-0.158036541,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9565.91,172.19,27,0.83630308,0.976994634,0.7465,0.0014,0,28697.73,3,9240.85,0,-1,0.83,-0.16369692,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9565.91,172.19,27,0.83630308,0.976994634,0.7465,0.0014,0,47829.55,5,9240.85,0,-1,0.83,-0.16369692,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9565.91,172.19,27,0.83630308,0.976994634,0.7465,0.0014,0,31567.503,3.3,9240.85,0,-1,0.83,-0.16369692,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9555.5,172,27,0.83721417,0.976395287,0.7423,0.0014,0,4777.75,0.5,9240.85,0,-1,0.83,-0.16278583,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9565.4,172.18,27,0.83634767,0.976883645,0.7457,0.0014,0,4782.7,0.5,9240.85,0,-1,0.83,-0.16365233,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9548.74,176.65,27,0.837806873,0.977038136,0.747,0.0014,0,14323.11,1.5,9240.85,0,-1,0.83,-0.162193127,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9516.67,171.3,27,0.840630178,0.974639992,0.7306,0.0014,0,3806.668,0.4,9240.85,0,-1,0.84,-0.159369822,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9551.64,171.93,27,0.837552504,0.975936162,0.7391,0.0014,0,3820.656,0.4,9240.85,0,-1,0.83,-0.162447496,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9537.51,171.68,27,0.838793354,0.975598237,0.7369,0.0014,0,2861.253,0.3,9240.85,0,-1,0.83,-0.161206646,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9537.51,171.68,27,0.838793354,0.975598237,0.7369,0.0014,0,1907.502,0.2,9240.85,0,-1,0.83,-0.161206646,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9528.78,171.52,27,0.839561833,0.975044875,0.7332,0.0014,0,4764.39,0.5,9240.85,0,-1,0.83,-0.160438167,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9530.75,185.85,27,0.839388296,0.978768314,0.7602,0.0014,0,12389.975,1.3,9240.85,0,-1,0.83,-0.160611704,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9527.67,176.26,27,0.839659644,0.975597246,0.737,0.0014,0,952.767,0.1,9240.85,0,-1,0.83,-0.160340356,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9529.39,176.29,27,0.83950809,0.97567209,0.7375,0.0014,0,952.939,0.1,9240.85,0,-1,0.83,-0.16049191,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9440.97,202.98,27,0.847370556,0.979561578,0.7674,0.0014,0,944.097,0.1,9240.85,0,-1,0.84,-0.152629444,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9701.02,174.62,27,0.824655552,0.982567251,0.7905,0.0014,0,14551.53,1.5,9240.85,0,-1,0.82,-0.175344448,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9561.57,186.45,27,0.836682679,0.979014594,0.7618,0.0014,0,1912.314,0.2,9240.85,0,-1,0.83,-0.163317321,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9553.85,171.97,27,0.837358761,0.976209531,0.741,0.0014,0,37260.015,3.9,9240.85,0,-1,0.83,-0.162641239,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9553.85,171.97,27,0.837358761,0.976209531,0.741,0.0014,0,47769.25,5,9240.85,0,-1,0.83,-0.162641239,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9553.85,171.97,27,0.837358761,0.976209531,0.741,0.0014,0,58278.485,6.1,9240.85,0,-1,0.83,-0.162641239,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9538.25,186,27,0.838728278,0.979250029,0.7639,0.0014,0,1907.65,0.2,9240.85,0,-1,0.83,-0.161271722,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9542.06,186.07,27,0.838393387,0.979204512,0.7635,0.0014,0,33397.21,3.5,9240.85,0,-1,0.83,-0.161606613,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9529.11,181.05,27,0.839532758,0.977621265,0.7515,0.0014,0,14293.665,1.5,9240.85,0,-1,0.83,-0.160467242,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9483.06,180.18,27,0.843609552,0.975015371,0.7335,0.0014,0,948.306,0.1,9240.85,0,-1,0.84,-0.156390448,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9611.34,177.81,27,0.83235012,0.980546931,0.7737,0.0014,0,86502.06,9,9240.85,0,-1,0.83,-0.16764988,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9567.06,176.99,27,0.836202553,0.978765884,0.7598,0.0014,0,9567.06,1,9240.85,0,-1,0.83,-0.163797447,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9511.6,190.23,27,0.841078262,0.979578917,0.7668,0.0014,0,47558,5,9240.85,0,-1,0.84,-0.158921738,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9375.93,187.52,27,0.853248691,0.970945209,0.7088,0.0014,0,9375.93,1,9240.85,0,-1,0.85,-0.146751309,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9525.47,190.51,27,0.839853572,0.978319602,0.7568,0.0014,0,47627.35,5,9240.85,0,-1,0.83,-0.160146428,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9562.05,172.12,27,0.836640679,0.976864884,0.7456,0.0014,0,43985.43,4.6,9240.85,0,-1,0.83,-0.163359321,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9560.96,172.1,27,0.83673606,0.976821787,0.7453,0.0014,0,107082.752,11.2,9240.85,0,-1,0.83,-0.16326394,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9560.88,172.1,27,0.836743061,0.976807827,0.7452,0.0014,0,108037.944,11.3,9240.85,0,-1,0.83,-0.163256939,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9565.91,172.19,27,0.83630308,0.976994634,0.7465,0.0014,0,28697.73,3,9240.85,0,-1,0.83,-0.16369692,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9565.91,172.19,27,0.83630308,0.976994634,0.7465,0.0014,0,47829.55,5,9240.85,0,-1,0.83,-0.16369692,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9565.91,172.19,27,0.83630308,0.976994634,0.7465,0.0014,0,31567.503,3.3,9240.85,0,-1,0.83,-0.16369692,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9555.5,172,27,0.83721417,0.976395287,0.7423,0.0014,0,4777.75,0.5,9240.85,0,-1,0.83,-0.16278583,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9548.74,176.65,27,0.837806873,0.977038136,0.747,0.0014,0,14323.11,1.5,9240.85,0,-1,0.83,-0.162193127,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9565.4,172.18,27,0.83634767,0.976883645,0.7457,0.0014,0,4782.7,0.5,9240.85,0,-1,0.83,-0.16365233,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9561.57,186.45,27,0.836682679,0.979014594,0.7618,0.0014,0,1912.314,0.2,9240.85,0,-1,0.83,-0.163317321,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9553.85,171.97,27,0.837358761,0.976209531,0.741,0.0014,0,37260.015,3.9,9240.85,0,-1,0.83,-0.162641239,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9553.85,171.97,27,0.837358761,0.976209531,0.741,0.0014,0,47769.25,5,9240.85,0,-1,0.83,-0.162641239,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9553.85,171.97,27,0.837358761,0.976209531,0.741,0.0014,0,58278.485,6.1,9240.85,0,-1,0.83,-0.162641239,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9440.97,202.98,27,0.847370556,0.979561578,0.7674,0.0014,0,944.097,0.1,9240.85,0,-1,0.84,-0.152629444,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9537.51,171.68,27,0.838793354,0.975598237,0.7369,0.0014,0,2861.253,0.3,9240.85,0,-1,0.83,-0.161206646,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9537.51,171.68,27,0.838793354,0.975598237,0.7369,0.0014,0,1907.502,0.2,9240.85,0,-1,0.83,-0.161206646,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9528.78,171.52,27,0.839561833,0.975044875,0.7332,0.0014,0,4764.39,0.5,9240.85,0,-1,0.83,-0.160438167,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9701.02,174.62,27,0.824655552,0.982567251,0.7905,0.0014,0,14551.53,1.5,9240.85,0,-1,0.82,-0.175344448,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9483.06,180.18,27,0.843609552,0.975015371,0.7335,0.0014,0,948.306,0.1,9240.85,0,-1,0.84,-0.156390448,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9501.6,190.03,27,0.841963459,0.97859949,0.7592,0.0014,0,1900.32,0.2,9240.85,0,-1,0.84,-0.158036541,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9530.75,185.85,27,0.839388296,0.978768314,0.7602,0.0014,0,12389.975,1.3,9240.85,0,-1,0.83,-0.160611704,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9538.25,186,27,0.838728278,0.979250029,0.7639,0.0014,0,1907.65,0.2,9240.85,0,-1,0.83,-0.161271722,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9529.11,181.05,27,0.839532758,0.977621265,0.7515,0.0014,0,14293.665,1.5,9240.85,0,-1,0.83,-0.160467242,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9542.06,186.07,27,0.838393387,0.979204512,0.7635,0.0014,0,33397.21,3.5,9240.85,0,-1,0.83,-0.161606613,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9546.6,171.84,27,0.837994679,0.976423975,0.7426,0.0014,0,11455.92,1.2,9240.85,0,-1,0.83,-0.162005321,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9511.6,190.23,27,0.841078262,0.979578917,0.7668,0.0014,0,47558,5,9240.85,0,-1,0.84,-0.158921738,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9567.06,176.99,27,0.836202553,0.978765884,0.7598,0.0014,0,9567.06,1,9240.85,0,-1,0.83,-0.163797447,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9611.34,177.81,27,0.83235012,0.980546931,0.7737,0.0014,0,86502.06,9,9240.85,0,-1,0.83,-0.16764988,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9551.64,171.93,27,0.837552504,0.975936162,0.7391,0.0014,0,3820.656,0.4,9240.85,0,-1,0.83,-0.162447496,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9516.67,171.3,27,0.840630178,0.974639992,0.7306,0.0014,0,3806.668,0.4,9240.85,0,-1,0.84,-0.159369822,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9527.67,176.26,27,0.839659644,0.975597246,0.737,0.0014,0,952.767,0.1,9240.85,0,-1,0.83,-0.160340356,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9529.39,176.29,27,0.83950809,0.97567209,0.7375,0.0014,0,952.939,0.1,9240.85,0,-1,0.83,-0.16049191,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
2020/5/30,-1,8000,9375.93,187.52,27,0.853248691,0.970945209,0.7088,0.0014,0,9375.93,1,9240.85,0,-1,0.85,-0.146751309,1,"(-0.5,-0.1]",27,-1,3.75E-04,-1.000374797
