test_date,Strike,Cluster,Moneyness,Delta_call,Delta_put,option_return_call,option_return_put,value_t,weight_call,weight_put,R_t
2021-10-02,45000,0,0.9384724424601926,0.6606927683434732,-0.34712981573367424,1.7038443079086387,-1,1285067.036,0.34443544054089376,0.6555645594591062,-0.06870019465150001
2021-10-02,50000,0,1.046107168208242,0.45433603035239906,-0.5500979593230396,2.3834189221803213,-1,2103035.011,0.5476695979800444,0.45233040201995556,0.8529956809085718
2022-02-26,35000,1,0.8936774306328086,0.7699992711727156,-0.24402177125316998,0.6344632795944487,-1,1186669.78,0.24064764047636167,0.7593523595236383,-0.6066702683203401
2022-02-26,36000,1,0.9122313684282467,0.7110564660450717,-0.27409534951320114,0.7379025744884066,-1,280192.075,0.27822650802087273,0.7217734919791272,-0.516469435419606
2022-02-26,38000,1,0.9713836138959748,0.608643958849365,-0.4002520543265274,0.7764023083857797,-1,907571.414,0.3967228030434757,0.6032771969565243,-0.2952606968842927
2022-02-26,40000,1,1.0196410672659144,0.48887235183538735,-0.5093916393510161,0.7133177336759546,-1,4640848.777,0.510277485563334,0.48972251443666603,-0.125732534888764
2022-05-28,28000,0,0.9677392734290103,0.5807251294619219,-0.393763624283014,-1,2.8681883865534696,940335.92,0.40407200469968507,0.5959279953003149,1.3051617506427688
2022-05-28,29000,0,1.000370832142434,0.5388834971427561,-0.4604136175660447,-1,2.619701090660103,597178.547,0.4607374631519987,0.5392625368480013,0.9519691927808442
2022-05-28,30000,0,1.0334699290834135,0.4691808098443293,-0.5460185255519555,-1,2.159670886387556,2746088.609,0.5378436593822397,0.46215634061776034,0.46026193440934804
2022-05-28,35000,0,1.213440588081126,0.1601745088991199,-0.8414927300868058,-1,1.1737926635418996,1225853.177,0.8400920957929318,0.15990790420706824,-0.6523933709923142
2022-07-30,19000,0,0.7761013881484116,0.890638892639466,-0.10822777894166738,-0.5608058533748533,-1,543485.692,0.10835057572834086,0.8916494242716592,-0.952413061356648
2022-07-30,21000,0,0.8623301107503187,0.7851088235835977,-0.2048725969619991,-0.8466742264255197,-1,4169169.04,0.20694590091305964,0.7930540990869404,-0.9682698596544373
2022-07-30,22000,0,0.90257297686504,0.7314557910707982,-0.27265044719472276,-1,-0.5646089444748068,789742.235,0.2715354579070192,0.7284645420929807,-0.6828330541054606
2022-07-30,23000,0,0.9562172869544018,0.6434760588105759,-0.3725438662877002,-1,0.041433732404029575,723998.624,0.3666698428691399,0.63333015713086,-0.3404286106151778
2022-07-30,24000,0,0.9937372932529781,0.534764049133618,-0.4293219883493642,-1,0.4214466407063131,4228884.262,0.44531501511030075,0.5546849848896993,-0.21154489157830494
2022-07-30,25000,0,1.0216111625322073,0.5000130382557004,-0.548947170537745,-1,0.35731526808619285,621567.21,0.5233250660376959,0.4766749339623041,-0.35300183421898695
2022-09-03,19000,1,0.9563588298597373,0.631823534175009,-0.3654057450118292,-0.6769136148816328,-1,43707.444,0.3664209952898583,0.6335790047101417,-0.8816143652003254
2022-09-03,20000,1,1.0081581217527587,0.5235764323750721,-0.48113624639927083,-1,-0.738429189684084,480083.421,0.47887944142022054,0.5211205585797795,-0.8636900732200044
2022-09-03,21000,1,1.0499330908359792,0.4192160337902146,-0.5714456086981009,-1,-0.28920262866602997,458029.187,0.576832274703561,0.423167725296439,-0.6992134932259156
2022-09-03,22000,1,1.1093704567333433,0.2987536768685506,-0.7006407461112413,-1,-0.11914688448328498,228057.272,0.7010652951436457,0.2989347048563543,-0.7366824338912106
2022-09-03,35000,1,1.759394189656419,0.01256917966076226,-0.9811780110543789,-1,0.01103349779209147,91508.771,0.9873517331387706,0.01264826686122944,-0.9872121785142834
