test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,value_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,BuyPremium_t,SellPremium_th,BuySpot_t,SellSpot_th,M_group,steps_ahead,R_t,RF_t,ER_t
2020-05-30,-1,7000,9358.84,107.63,27,0.747955943257925,0.0933788539520192,0.8908,0.0014,0,119793.152,12.8,9240.85,0,-1,0.74,-0.252044056742075,1,107.63,0,9358.84,9240.85,"(-0.5,-0.1]",27,-0.12087824617016253,3.747968745786423e-4,-0.12125304304474117
2020-05-30,-1,7000,9358.84,107.63,27,0.747955943257925,0.0933788539520192,0.8908,0.0014,0,4679.42,0.5,9240.85,0,-1,0.74,-0.252044056742075,1,107.63,0,9358.84,9240.85,"(-0.5,-0.1]",27,-0.12087824617016253,3.747968745786423e-4,-0.12125304304474117
2020-05-30,-1,7000,9358.84,107.63,27,0.747955943257925,0.0933788539520192,0.8908,0.0014,0,187176.8,20,9240.85,0,-1,0.74,-0.252044056742075,1,107.63,0,9358.84,9240.85,"(-0.5,-0.1]",27,-0.12087824617016253,3.747968745786423e-4,-0.12125304304474117
2020-05-30,-1,7000,9358.84,107.63,27,0.747955943257925,0.0933788539520192,0.8908,0.0014,0,102947.24,11,9240.85,0,-1,0.74,-0.252044056742075,1,107.63,0,9358.84,9240.85,"(-0.5,-0.1]",27,-0.12087824617016253,3.747968745786423e-4,-0.12125304304474117
2020-05-30,-1,7000,9358.84,107.63,27,0.747955943257925,0.0933788539520192,0.8908,0.0014,0,46794.2,5,9240.85,0,-1,0.74,-0.252044056742075,1,107.63,0,9358.84,9240.85,"(-0.5,-0.1]",27,-0.12087824617016253,3.747968745786423e-4,-0.12125304304474117
2020-05-30,-1,7000,9358.84,102.95,27,0.747955943257925,0.0910853635477573,0.8795,0.0014,0,6551.188,0.7,9240.85,0,-1,0.74,-0.252044056742075,1,102.95,0,9358.84,9240.85,"(-0.5,-0.1]",27,-0.11900435850949981,3.747968745786423e-4,-0.11937915538407845
2020-05-30,-1,7000,9568.92,90.9,27,0.731535011265639,0.0830283515312653,0.9118,0.0014,0,153102.72,16,9240.85,0,-1,0.73,-0.268464988734361,1,90.9,0,9568.92,9240.85,"(-0.5,-0.1]",27,-0.1334314716151222,3.747968745786423e-4,-0.13380626848970084
2020-05-30,-1,7000,9646.7,86.82,27,0.72563674624483,0.0795325758104435,0.9192,0.0014,0,48233.5,5,9240.85,0,-1,0.72,-0.27436325375517,1,86.82,0,9646.7,9240.85,"(-0.5,-0.1]",27,-0.13945170461045425,3.747968745786423e-4,-0.1398265014850329
2020-05-30,-1,7000,9651.18,86.86,27,0.725299911513411,0.0795001555330089,0.9205,0.0014,0,9651.18,1,9240.85,0,-1,0.72,-0.274700088486589,1,86.86,0,9651.18,9240.85,"(-0.5,-0.1]",27,-0.13988649889873672,3.747968745786423e-4,-0.14026129577331536
2020-05-30,-1,7500,9483.06,123.28,27,0.790883955179025,0.117037800967296,0.798,0.0014,0,1896.612,0.2,9240.85,0,-1,0.79,-0.209116044820975,1,123.28,0,9483.06,9240.85,"(-0.5,-0.1]",27,-0.12295903005368543,3.747968745786423e-4,-0.12333382692826407
2020-05-30,-1,7500,9567.67,124.38,27,0.783889912591049,0.116666542837768,0.8301,0.0014,0,47838.35,5,9240.85,0,-1,0.78,-0.216110087408951,1,124.38,0,9567.67,9240.85,"(-0.5,-0.1]",27,-0.1309914919870122,3.747968745786423e-4,-0.13136628886159085
2020-05-30,-1,7500,9488.43,128.09,27,0.790436352484025,0.120645061832616,0.8154,0.0014,0,18028.017,1.9,9240.85,0,-1,0.79,-0.209563647515975,1,128.09,0,9488.43,9240.85,"(-0.5,-0.1]",27,-0.12410162348249747,3.747968745786423e-4,-0.12447642035707611
2020-05-30,-1,7500,9511.81,128.41,27,0.788493462337873,0.120174461555363,0.8229,0.0014,0,28535.43,3,9240.85,0,-1,0.78,-0.211506537662127,1,128.41,0,9511.81,9240.85,"(-0.5,-0.1]",27,-0.12660177966864053,3.747968745786423e-4,-0.12697657654321917
2020-05-30,-1,7500,9495.41,123.44,27,0.789855309038788,0.116818414224982,0.802,0.0014,0,9495.41,1,9240.85,0,-1,0.78,-0.210144690961212,1,123.44,0,9495.41,9240.85,"(-0.5,-0.1]",27,-0.12426376048076225,3.747968745786423e-4,-0.12463855735534089
2020-05-30,-1,7500,9655.11,135.17,27,0.77679073568297,0.118372180436732,0.8728,0.0014,0,7724.088,0.8,9240.85,0,-1,0.77,-0.22320926431703003,1,135.17,0,9655.11,9240.85,"(-0.5,-0.1]",27,-0.1441293317347231,3.747968745786423e-4,-0.14450412860930173
2020-05-30,-1,7500,9543.68,128.84,27,0.785860380901288,0.118495470552473,0.8285,0.0014,0,954.368,0.1,9240.85,0,-1,0.78,-0.21413961909871204,1,128.84,0,9543.68,9240.85,"(-0.5,-0.1]",27,-0.13076208233682937,3.747968745786423e-4,-0.13113687921140801
2020-05-30,-1,7500,9370.58,121.82,27,0.800377351241865,0.11888271132355,0.7604,0.0014,0,937.058,0.1,9240.85,0,-1,0.8,-0.19962264875813496,1,121.82,0,9370.58,9240.85,"(-0.5,-0.1]",27,-0.11105392282620376,3.747968745786423e-4,-0.1114287197007824
2020-05-30,-1,7500,9367.27,121.77,27,0.800660170999662,0.119375200987248,0.761,0.0014,0,936.727,0.1,9240.85,0,-1,0.8,-0.199339829000338,1,121.77,0,9367.27,9240.85,"(-0.5,-0.1]",27,-0.11037302052555607,3.747968745786423e-4,-0.11074781740013472
2020-05-30,-1,7500,9367.67,121.78,27,0.800625982768394,0.119359519068557,0.7611,0.0014,0,936.767,0.1,9240.85,0,-1,0.8,-0.19937401723160597,1,121.78,0,9367.67,9240.85,"(-0.5,-0.1]",27,-0.1104259291067492,3.747968745786423e-4,-0.11080072598132784
2020-05-30,-1,7500,9368.33,121.79,27,0.8005695785695,0.119317132949641,0.7612,0.0014,0,936.833,0.1,9240.85,0,-1,0.8,-0.19943042143050005,1,121.79,0,9368.33,9240.85,"(-0.5,-0.1]",27,-0.11052065323976122,3.747968745786423e-4,-0.11089545011433986
2020-05-30,-1,7500,9368.82,121.79,27,0.800527707865025,0.119292228952271,0.7613,0.0014,0,936.882,0.1,9240.85,0,-1,0.8,-0.19947229213497497,1,121.79,0,9368.82,9240.85,"(-0.5,-0.1]",27,-0.1105808457081162,3.747968745786423e-4,-0.11095564258269484
2020-05-30,-1,7500,9370.38,121.81,27,0.800394434377261,0.119284560823315,0.7619,0.0014,0,937.038,0.1,9240.85,0,-1,0.8,-0.199605565622739,1,121.81,0,9370.38,9240.85,"(-0.5,-0.1]",27,-0.11073433504657049,3.747968745786423e-4,-0.11110913192114913
2020-05-30,-1,7500,9380.58,121.95,27,0.799524123241846,0.119153199073062,0.7655,0.0014,0,938.058,0.1,9240.85,0,-1,0.79,-0.20047587675815404,1,121.95,0,9380.58,9240.85,"(-0.5,-0.1]",27,-0.11180281260537149,3.747968745786423e-4,-0.11217760947995013
2020-05-30,-1,7500,9380.06,121.94,27,0.799568446257273,0.119105178288928,0.7651,0.0014,0,938.006,0.1,9240.85,0,-1,0.79,-0.20043155374272703,1,121.94,0,9380.06,9240.85,"(-0.5,-0.1]",27,-0.11178647958164656,3.747968745786423e-4,-0.1121612764562252
2020-05-30,-1,7500,9378.39,121.92,27,0.799710824565837,0.118592033988172,0.7624,0.0014,0,937.839,0.1,9240.85,0,-1,0.79,-0.20028917543416305,1,121.92,0,9378.39,9240.85,"(-0.5,-0.1]",27,-0.11200765373361993,3.747968745786423e-4,-0.11238245060819857
2020-05-30,-1,7500,9377.91,121.91,27,0.79975175705461,0.118590274954845,0.7622,0.0014,0,937.791,0.1,9240.85,0,-1,0.79,-0.20024824294539,1,121.91,0,9377.91,9240.85,"(-0.5,-0.1]",27,-0.11196079818983512,3.747968745786423e-4,-0.11233559506441376
2020-05-30,-1,7500,9377.3,121.9,27,0.799803781472279,0.118601784988576,0.762,0.0014,0,937.73,0.1,9240.85,0,-1,0.79,-0.20019621852772096,1,121.9,0,9377.3,9240.85,"(-0.5,-0.1]",27,-0.11189302626065217,3.747968745786423e-4,-0.11226782313523082
2020-05-30,-1,7500,9378.09,121.92,27,0.799736406880292,0.118571908301906,0.7622,0.0014,0,937.809,0.1,9240.85,0,-1,0.79,-0.200263593119708,1,121.92,0,9378.09,9240.85,"(-0.5,-0.1]",27,-0.11199694432798422,3.747968745786423e-4,-0.11237174120256287
2020-05-30,-1,7500,9378.8,121.92,27,0.799675864716168,0.119006148569934,0.7642,0.0014,0,937.88,0.1,9240.85,0,-1,0.79,-0.20032413528383197,1,121.92,0,9378.8,9240.85,"(-0.5,-0.1]",27,-0.11173729207895602,3.747968745786423e-4,-0.11211208895353467
2020-05-30,-1,7500,9378.79,121.92,27,0.799676717359062,0.119007168761204,0.7642,0.0014,0,937.879,0.1,9240.85,0,-1,0.79,-0.200323282640938,1,121.92,0,9378.79,9240.85,"(-0.5,-0.1]",27,-0.11173568837872823,3.747968745786423e-4,-0.11211048525330687
2020-05-30,-1,7500,9378.7,121.92,27,0.799684391226929,0.11901635080948,0.7642,0.0014,0,937.87,0.1,9240.85,0,-1,0.79,-0.20031560877307095,1,121.92,0,9378.7,9240.85,"(-0.5,-0.1]",27,-0.11172125515439854,3.747968745786423e-4,-0.11209605202897718
2020-05-30,-1,7500,9377.28,121.9,27,0.799805487305487,0.118654576848856,0.7622,0.0014,0,937.728,0.1,9240.85,0,-1,0.79,-0.20019451269451305,1,121.9,0,9377.28,9240.85,"(-0.5,-0.1]",27,-0.11185228598077712,3.747968745786423e-4,-0.11222708285535576
2020-05-30,-1,7500,9378.7,121.92,27,0.799684391226929,0.118991050968781,0.7641,0.0014,0,937.87,0.1,9240.85,0,-1,0.79,-0.20031560877307095,1,121.92,0,9378.7,9240.85,"(-0.5,-0.1]",27,-0.1117398524304342,3.747968745786423e-4,-0.11211464930501285
2020-05-30,-1,7500,9381.7,121.96,27,0.799428674973619,0.118710599435665,0.7642,0.0014,0,938.17,0.1,9240.85,0,-1,0.79,-0.20057132502638095,1,121.96,0,9381.7,9240.85,"(-0.5,-0.1]",27,-0.11223117719896232,3.747968745786423e-4,-0.11260597407354096
2020-05-30,-1,7500,9381.64,121.96,27,0.799433787695968,0.118741998551665,0.7643,0.0014,0,938.164,0.1,9240.85,0,-1,0.79,-0.20056621230403204,1,121.96,0,9381.64,9240.85,"(-0.5,-0.1]",27,-0.11220288886861902,3.747968745786423e-4,-0.11257768574319767
2020-05-30,-1,7500,9377.07,121.9,27,0.799823398993502,0.119030878528483,0.7636,0.0014,0,937.707,0.1,9240.85,0,-1,0.79,-0.20017660100649803,1,121.9,0,9377.07,9240.85,"(-0.5,-0.1]",27,-0.11155702315658264,3.747968745786423e-4,-0.11193182003116128
2020-05-30,-1,7500,9383.03,121.98,27,0.799315359750528,0.11882797742069,0.7652,0.0014,0,938.303,0.1,9240.85,0,-1,0.79,-0.20068464024947197,1,121.98,0,9383.03,9240.85,"(-0.5,-0.1]",27,-0.11227240985317272,3.747968745786423e-4,-0.11264720672775136
2020-05-30,-1,7500,9380.41,121.95,27,0.799538612917772,0.118690160840954,0.7636,0.0014,0,938.041,0.1,9240.85,0,-1,0.79,-0.20046138708222805,1,121.95,0,9380.41,9240.85,"(-0.5,-0.1]",27,-0.11212904689159038,3.747968745786423e-4,-0.11250384376616902
2020-05-30,-1,7500,9378.44,121.92,27,0.799706561005882,0.118536202128942,0.7622,0.0014,0,937.844,0.1,9240.85,0,-1,0.79,-0.200293438994118,1,121.92,0,9378.44,9240.85,"(-0.5,-0.1]",27,-0.11205323762930877,3.747968745786423e-4,-0.11242803450388741
2020-05-30,-1,7500,9378.07,121.91,27,0.799738112426118,0.118573948924443,0.7622,0.0014,0,937.807,0.1,9240.85,0,-1,0.79,-0.20026188757388197,1,121.91,0,9378.07,9240.85,"(-0.5,-0.1]",27,-0.11198653091718005,3.747968745786423e-4,-0.1123613277917587
2020-05-30,-1,7500,9378.73,121.92,27,0.799681833254609,0.118987990279587,0.7641,0.0014,0,937.873,0.1,9240.85,0,-1,0.79,-0.20031816674539105,1,121.92,0,9378.73,9240.85,"(-0.5,-0.1]",27,-0.11174466420152877,3.747968745786423e-4,-0.11211946107610742
2020-05-30,-1,7500,9377.3,121.9,27,0.799803781472279,0.118652535073946,0.7622,0.0014,0,937.73,0.1,9240.85,0,-1,0.79,-0.20019621852772096,1,121.9,0,9377.3,9240.85,"(-0.5,-0.1]",27,-0.11185550225220595,3.747968745786423e-4,-0.11223029912678459
2020-05-30,-1,7500,9376.09,121.89,27,0.79990699747976,0.118776114984315,0.7622,0.0014,0,937.609,0.1,9240.85,0,-1,0.79,-0.20009300252024,1,121.89,0,9376.09,9240.85,"(-0.5,-0.1]",27,-0.11165374070323315,3.747968745786423e-4,-0.1120285375778118
2020-05-30,-1,7500,9372.6,121.84,27,0.800204852442225,0.1191585341505,0.7623,0.0014,0,937.26,0.1,9240.85,0,-1,0.8,-0.19979514755777503,1,121.84,0,9372.6,9240.85,"(-0.5,-0.1]",27,-0.11103817908545052,3.747968745786423e-4,-0.11141297596002916
2020-05-30,-1,7500,9377.17,121.9,27,0.799814869518202,0.118665807132446,0.7622,0.0014,0,937.717,0.1,9240.85,0,-1,0.79,-0.200185130481798,1,121.9,0,9377.17,9240.85,"(-0.5,-0.1]",27,-0.1118345966143751,3.747968745786423e-4,-0.11220939348895374
2020-05-30,-1,7500,9538.97,124.01,27,0.786248410467797,0.116600499411282,0.8184,0.0014,0,14308.455,1.5,9240.85,0,-1,0.78,-0.21375158953220297,1,124.01,0,9538.97,9240.85,"(-0.5,-0.1]",27,-0.12842857669503685,3.747968745786423e-4,-0.1288033735696155
2020-05-30,-1,7500,9529.46,123.88,27,0.787033053289483,0.116945937726296,0.8161,0.0014,0,33353.11,3.5,9240.85,0,-1,0.78,-0.21296694671051697,1,123.88,0,9529.46,9240.85,"(-0.5,-0.1]",27,-0.12729571663506797,3.747968745786423e-4,-0.12767051350964662
2020-05-30,-1,7500,9526.54,133.37,27,0.787274288461498,0.119648338861497,0.8266,0.0014,0,1905.308,0.2,9240.85,0,-1,0.78,-0.21272571153850195,1,133.37,0,9526.54,9240.85,"(-0.5,-0.1]",27,-0.1315988982438417,3.747968745786423e-4,-0.13197369511842033
2020-05-30,-1,7500,9373.86,135.92,27,0.800097291830687,0.126384170263923,0.7919,0.0014,0,102175.074,10.9,9240.85,0,-1,0.8,-0.199902708169313,1,135.92,0,9373.86,9240.85,"(-0.5,-0.1]",27,-0.11564983795495798,3.747968745786423e-4,-0.11602463482953662
2020-05-30,-1,7500,9373.86,135.92,27,0.800097291830687,0.126384170263923,0.7919,0.0014,0,187477.2,20,9240.85,0,-1,0.8,-0.199902708169313,1,135.92,0,9373.86,9240.85,"(-0.5,-0.1]",27,-0.11564983795495798,3.747968745786423e-4,-0.11602463482953662
2020-05-30,-1,7500,9373.86,135.92,27,0.800097291830687,0.126384170263923,0.7919,0.0014,0,149981.76,16,9240.85,0,-1,0.8,-0.199902708169313,1,135.92,0,9373.86,9240.85,"(-0.5,-0.1]",27,-0.11564983795495798,3.747968745786423e-4,-0.11602463482953662
2020-05-30,-1,7500,9534.82,123.95,27,0.786590622581234,0.115795471836727,0.8133,0.0014,0,28604.46,3,9240.85,0,-1,0.78,-0.213409377418766,1,123.95,0,9534.82,9240.85,"(-0.5,-0.1]",27,-0.1286525894770191,3.747968745786423e-4,-0.12902738635159774
2020-05-30,-1,7500,9539.86,114.48,27,0.786175059172776,0.110810440102066,0.7942,0.0014,0,953.986,0.1,9240.85,0,-1,0.78,-0.21382494082722403,1,114.48,0,9539.86,9240.85,"(-0.5,-0.1]",27,-0.12599344737550533,3.747968745786423e-4,-0.12636824425008397
2020-05-30,-1,7500,9553.15,124.19,27,0.785081360598337,0.115899678158415,0.821,0.0014,0,47765.75,5,9240.85,0,-1,0.78,-0.214918639401663,1,124.19,0,9553.15,9240.85,"(-0.5,-0.1]",27,-0.13024675887177642,3.747968745786423e-4,-0.13062155574635506
2020-05-30,-1,7500,9359.08,140.39,27,0.801360817516252,0.128686936590326,0.7951,0.0014,0,4679.54,0.5,9240.85,0,-1,0.8,-0.198639182483748,1,140.39,0,9359.08,9240.85,"(-0.5,-0.1]",27,-0.11571000617025295,3.747968745786423e-4,-0.1160848030448316
2020-05-30,-1,7500,9359.08,140.39,27,0.801360817516252,0.128686936590326,0.7951,0.0014,0,149745.28,16,9240.85,0,-1,0.8,-0.198639182483748,1,140.39,0,9359.08,9240.85,"(-0.5,-0.1]",27,-0.11571000617025295,3.747968745786423e-4,-0.1160848030448316
2020-05-30,-1,7500,9359.08,140.39,27,0.801360817516252,0.128686936590326,0.7951,0.0014,0,32756.78,3.5,9240.85,0,-1,0.8,-0.198639182483748,1,140.39,0,9359.08,9240.85,"(-0.5,-0.1]",27,-0.11571000617025295,3.747968745786423e-4,-0.1160848030448316
2020-05-30,-1,7500,9351.78,121.57,27,0.801986359815992,0.120031771412332,0.7573,0.0014,0,47694.078,5.1,9240.85,0,-1,0.8,-0.198013640184008,1,121.57,0,9351.78,9240.85,"(-0.5,-0.1]",27,-0.10842152146138356,3.747968745786423e-4,-0.1087963183359622
2020-05-30,-1,7500,9351.78,121.57,27,0.801986359815992,0.120031771412332,0.7573,0.0014,0,159915.438,17.1,9240.85,0,-1,0.8,-0.198013640184008,1,121.57,0,9351.78,9240.85,"(-0.5,-0.1]",27,-0.10842152146138356,3.747968745786423e-4,-0.1087963183359622
2020-05-30,-1,7500,9353.79,126.28,27,0.801814024048006,0.122212869922032,0.7667,0.0014,0,158079.051,16.9,9240.85,0,-1,0.8,-0.19818597595199405,1,126.28,0,9353.79,9240.85,"(-0.5,-0.1]",27,-0.11035057705780596,3.747968745786423e-4,-0.1107253739323846
2020-05-30,-1,7500,9355.17,130.97,27,0.801695746843724,0.124476759962699,0.7763,0.0014,0,4677.585,0.5,9240.85,0,-1,0.8,-0.198304253156276,1,130.97,0,9355.17,9240.85,"(-0.5,-0.1]",27,-0.11208290662017167,3.747968745786423e-4,-0.11245770349475032
2020-05-30,-1,7500,9353.79,126.28,27,0.801814024048006,0.122212869922032,0.7667,0.0014,0,149660.64,16,9240.85,0,-1,0.8,-0.19818597595199405,1,126.28,0,9353.79,9240.85,"(-0.5,-0.1]",27,-0.11035057705780596,3.747968745786423e-4,-0.1107253739323846
2020-05-30,-1,7500,9379.13,136,27,0.799647728520662,0.125770699254269,0.7916,0.0014,0,150066.08,16,9240.85,0,-1,0.79,-0.200352271479338,1,136,0,9379.13,9240.85,"(-0.5,-0.1]",27,-0.11659263524592212,3.747968745786423e-4,-0.11696743212050076
2020-05-30,-1,7500,9353.79,126.28,27,0.801814024048006,0.122212869922032,0.7667,0.0014,0,154337.535,16.5,9240.85,0,-1,0.8,-0.19818597595199405,1,126.28,0,9353.79,9240.85,"(-0.5,-0.1]",27,-0.11035057705780596,3.747968745786423e-4,-0.1107253739323846
2020-05-30,-1,7500,9355.17,130.97,27,0.801695746843724,0.124476759962699,0.7763,0.0014,0,100100.319,10.7,9240.85,0,-1,0.8,-0.198304253156276,1,130.97,0,9355.17,9240.85,"(-0.5,-0.1]",27,-0.11208290662017167,3.747968745786423e-4,-0.11245770349475032
2020-05-30,-1,7500,9355.17,130.97,27,0.801695746843724,0.124476759962699,0.7763,0.0014,0,142198.584,15.2,9240.85,0,-1,0.8,-0.198304253156276,1,130.97,0,9355.17,9240.85,"(-0.5,-0.1]",27,-0.11208290662017167,3.747968745786423e-4,-0.11245770349475032
2020-05-30,-1,7500,9350,135.58,27,0.802139037433155,0.126724680745776,0.7832,0.0014,0,9350,1,9240.85,0,-1,0.8,-0.19786096256684504,1,135.58,0,9350,9240.85,"(-0.5,-0.1]",27,-0.11315183958960989,3.747968745786423e-4,-0.11352663646418854
2020-05-30,-1,7500,9355.17,130.97,27,0.801695746843724,0.124476759962699,0.7763,0.0014,0,187103.4,20,9240.85,0,-1,0.8,-0.198304253156276,1,130.97,0,9355.17,9240.85,"(-0.5,-0.1]",27,-0.11208290662017167,3.747968745786423e-4,-0.11245770349475032
2020-05-30,-1,7500,9355.17,130.97,27,0.801695746843724,0.124476759962699,0.7763,0.0014,0,149682.72,16,9240.85,0,-1,0.8,-0.198304253156276,1,130.97,0,9355.17,9240.85,"(-0.5,-0.1]",27,-0.11208290662017167,3.747968745786423e-4,-0.11245770349475032
2020-05-30,-1,7500,9351.78,121.57,27,0.801986359815992,0.120031771412332,0.7573,0.0014,0,47694.078,5.1,9240.85,0,-1,0.8,-0.198013640184008,1,121.57,0,9351.78,9240.85,"(-0.5,-0.1]",27,-0.10842152146138356,3.747968745786423e-4,-0.1087963183359622
2020-05-30,-1,7500,9373.86,135.92,27,0.800097291830687,0.126384170263923,0.7919,0.0014,0,102175.074,10.9,9240.85,0,-1,0.8,-0.199902708169313,1,135.92,0,9373.86,9240.85,"(-0.5,-0.1]",27,-0.11564983795495798,3.747968745786423e-4,-0.11602463482953662
2020-05-30,-1,7500,9373.86,135.92,27,0.800097291830687,0.126384170263923,0.7919,0.0014,0,187477.2,20,9240.85,0,-1,0.8,-0.199902708169313,1,135.92,0,9373.86,9240.85,"(-0.5,-0.1]",27,-0.11564983795495798,3.747968745786423e-4,-0.11602463482953662
2020-05-30,-1,7500,9373.86,135.92,27,0.800097291830687,0.126384170263923,0.7919,0.0014,0,149981.76,16,9240.85,0,-1,0.8,-0.199902708169313,1,135.92,0,9373.86,9240.85,"(-0.5,-0.1]",27,-0.11564983795495798,3.747968745786423e-4,-0.11602463482953662
2020-05-30,-1,7500,9567.67,124.38,27,0.783889912591049,0.116666542837768,0.8301,0.0014,0,47838.35,5,9240.85,0,-1,0.78,-0.216110087408951,1,124.38,0,9567.67,9240.85,"(-0.5,-0.1]",27,-0.1309914919870122,3.747968745786423e-4,-0.13136628886159085
2020-05-30,-1,7500,9539.86,114.48,27,0.786175059172776,0.110810440102066,0.7942,0.0014,0,953.986,0.1,9240.85,0,-1,0.78,-0.21382494082722403,1,114.48,0,9539.86,9240.85,"(-0.5,-0.1]",27,-0.12599344737550533,3.747968745786423e-4,-0.12636824425008397
2020-05-30,-1,7500,9534.82,123.95,27,0.786590622581234,0.115795471836727,0.8133,0.0014,0,28604.46,3,9240.85,0,-1,0.78,-0.213409377418766,1,123.95,0,9534.82,9240.85,"(-0.5,-0.1]",27,-0.1286525894770191,3.747968745786423e-4,-0.12902738635159774
2020-05-30,-1,7500,9538.97,124.01,27,0.786248410467797,0.116600499411282,0.8184,0.0014,0,14308.455,1.5,9240.85,0,-1,0.78,-0.21375158953220297,1,124.01,0,9538.97,9240.85,"(-0.5,-0.1]",27,-0.12842857669503685,3.747968745786423e-4,-0.1288033735696155
2020-05-30,-1,7500,9529.46,123.88,27,0.787033053289483,0.116945937726296,0.8161,0.0014,0,33353.11,3.5,9240.85,0,-1,0.78,-0.21296694671051697,1,123.88,0,9529.46,9240.85,"(-0.5,-0.1]",27,-0.12729571663506797,3.747968745786423e-4,-0.12767051350964662
2020-05-30,-1,7500,9526.54,133.37,27,0.787274288461498,0.119648338861497,0.8266,0.0014,0,1905.308,0.2,9240.85,0,-1,0.78,-0.21272571153850195,1,133.37,0,9526.54,9240.85,"(-0.5,-0.1]",27,-0.1315988982438417,3.747968745786423e-4,-0.13197369511842033
2020-05-30,-1,7500,9553.15,124.19,27,0.785081360598337,0.115899678158415,0.821,0.0014,0,47765.75,5,9240.85,0,-1,0.78,-0.214918639401663,1,124.19,0,9553.15,9240.85,"(-0.5,-0.1]",27,-0.13024675887177642,3.747968745786423e-4,-0.13062155574635506
2020-05-30,-1,7500,9359.08,140.39,27,0.801360817516252,0.128686936590326,0.7951,0.0014,0,4679.54,0.5,9240.85,0,-1,0.8,-0.198639182483748,1,140.39,0,9359.08,9240.85,"(-0.5,-0.1]",27,-0.11571000617025295,3.747968745786423e-4,-0.1160848030448316
2020-05-30,-1,7500,9359.08,140.39,27,0.801360817516252,0.128686936590326,0.7951,0.0014,0,149745.28,16,9240.85,0,-1,0.8,-0.198639182483748,1,140.39,0,9359.08,9240.85,"(-0.5,-0.1]",27,-0.11571000617025295,3.747968745786423e-4,-0.1160848030448316
2020-05-30,-1,7500,9359.08,140.39,27,0.801360817516252,0.128686936590326,0.7951,0.0014,0,32756.78,3.5,9240.85,0,-1,0.8,-0.198639182483748,1,140.39,0,9359.08,9240.85,"(-0.5,-0.1]",27,-0.11571000617025295,3.747968745786423e-4,-0.1160848030448316
2020-05-30,-1,7500,9495.41,123.44,27,0.789855309038788,0.116818414224982,0.802,0.0014,0,9495.41,1,9240.85,0,-1,0.78,-0.210144690961212,1,123.44,0,9495.41,9240.85,"(-0.5,-0.1]",27,-0.12426376048076225,3.747968745786423e-4,-0.12463855735534089
2020-05-30,-1,7500,9655.11,135.17,27,0.77679073568297,0.118372180436732,0.8728,0.0014,0,7724.088,0.8,9240.85,0,-1,0.77,-0.22320926431703003,1,135.17,0,9655.11,9240.85,"(-0.5,-0.1]",27,-0.1441293317347231,3.747968745786423e-4,-0.14450412860930173
2020-05-30,-1,7500,9372.6,121.84,27,0.800204852442225,0.1191585341505,0.7623,0.0014,0,937.26,0.1,9240.85,0,-1,0.8,-0.19979514755777503,1,121.84,0,9372.6,9240.85,"(-0.5,-0.1]",27,-0.11103817908545052,3.747968745786423e-4,-0.11141297596002916
2020-05-30,-1,7500,9376.09,121.89,27,0.79990699747976,0.118776114984315,0.7622,0.0014,0,937.609,0.1,9240.85,0,-1,0.79,-0.20009300252024,1,121.89,0,9376.09,9240.85,"(-0.5,-0.1]",27,-0.11165374070323315,3.747968745786423e-4,-0.1120285375778118
2020-05-30,-1,7500,9377.17,121.9,27,0.799814869518202,0.118665807132446,0.7622,0.0014,0,937.717,0.1,9240.85,0,-1,0.79,-0.200185130481798,1,121.9,0,9377.17,9240.85,"(-0.5,-0.1]",27,-0.1118345966143751,3.747968745786423e-4,-0.11220939348895374
2020-05-30,-1,7500,9377.3,121.9,27,0.799803781472279,0.118652535073946,0.7622,0.0014,0,937.73,0.1,9240.85,0,-1,0.79,-0.20019621852772096,1,121.9,0,9377.3,9240.85,"(-0.5,-0.1]",27,-0.11185550225220595,3.747968745786423e-4,-0.11223029912678459
2020-05-30,-1,7500,9377.28,121.9,27,0.799805487305487,0.118654576848856,0.7622,0.0014,0,937.728,0.1,9240.85,0,-1,0.79,-0.20019451269451305,1,121.9,0,9377.28,9240.85,"(-0.5,-0.1]",27,-0.11185228598077712,3.747968745786423e-4,-0.11222708285535576
2020-05-30,-1,7500,9378.39,121.92,27,0.799710824565837,0.118592033988172,0.7624,0.0014,0,937.839,0.1,9240.85,0,-1,0.79,-0.20028917543416305,1,121.92,0,9378.39,9240.85,"(-0.5,-0.1]",27,-0.11200765373361993,3.747968745786423e-4,-0.11238245060819857
2020-05-30,-1,7500,9377.91,121.91,27,0.79975175705461,0.118590274954845,0.7622,0.0014,0,937.791,0.1,9240.85,0,-1,0.79,-0.20024824294539,1,121.91,0,9377.91,9240.85,"(-0.5,-0.1]",27,-0.11196079818983512,3.747968745786423e-4,-0.11233559506441376
2020-05-30,-1,7500,9377.3,121.9,27,0.799803781472279,0.118601784988576,0.762,0.0014,0,937.73,0.1,9240.85,0,-1,0.79,-0.20019621852772096,1,121.9,0,9377.3,9240.85,"(-0.5,-0.1]",27,-0.11189302626065217,3.747968745786423e-4,-0.11226782313523082
